리뷰,rep,index,Processing
친구들과 함께한 잔차 라이딩,0,1555,"['친구', '하다', '잔차', '라이딩']"
역시 좋아요,0,1556,"['역시', '좋다']"
그늘이없어서 슬퍼,0,1557,"['그늘', '없다', '슬프다']"
낭만~^^ 좋아요~,0,1558,"['낭만', '~^^', '좋다']"
넓고 딱봐도 시원하죠,0,1559,"['넓다', '보다', '시원하다']"
쉬기좋고 경치좋고...,0,1560,"['쉬다', '좋다', '경치', '좋다']"
아주 좋습니다 ㅎㅎ,0,1561,"['아주', '좋다', 'ㅎㅎ']"
좋아유.,0,1562,"['좋다', '아유']"
사람도 적당함,1,1562,"['사람', '도', '적당하다']"
한강공원 유일한 부두 클리닉,0,1563,"['한강', '공원', '유일하다', '부두', '클리', '닉']"
산책하기 좋음,0,1564,"['산책', '하다', '좋다']"
시원한 한강,0,1565,"['시원하다', '한강']"
아주 괜찮은 데이트장소,0,1566,"['아주', '괜찮다', '데이트', '장소']"
항상 좋아요,0,1567,"['항상', '좋다']"
2400번 오고 싶습니다,0,1568,"['2400', '번', '오다', '싶다']"
산책하기 좋은 공원,0,1569,"['산책', '하다', '좋다', '공원']"
라면 먹기좋아유,0,1570,"['라면', '먹기', '좋다', '아유']"
석양이 좋은 곳,0,1571,"['석양', '좋다', '곳']"
함상공원이멎져요,0,1572,"['함', '상', '공원', '멎다']"
한강하면 치킨에 라면,0,1573,"['한강', '하다', '치킨', '라면']"
서울함공원,0,1574,"['서울', '함', '공원']"
"매점,화장실,놀이터,주차장",0,1575,"['매점', '화장실', '놀이터', '주차장']"
좋아요,0,1576,['좋다']
좋아 짱,1,1576,"['좋다', '짱']"
몸과 마음의 산책,0,1577,"['몸', '마음', '산책']"
야경사진찍기 좋음,0,1578,"['야경', '사진', '찍기', '좋다']"
성산대교 시끄러워요,0,1579,"['성산대교', '시끄럽다']"
한적하게 있기에 좋다.,0,1580,"['한적하다', '좋다']"
모든이들이 즐길수있는 장소,0,1581,"['모든', '즐기다', '장소']"
한강공원중에서 제일 정이가는 한강공원,0,1582,"['한강', '공원', '중', '제일', '정이', '가다', '한강', '공원']"
한강카약클럽 베이스 캠프 ㅎ,0,1583,"['한강', '카약', '클럽', '베이스', '캠프', 'ㅎ']"
너무너무 좋아요~,0,1584,"['너무', '너무', '좋다']"
걷기좋아요,0,1585,"['걷기', '좋다']"
한강에 설명이 더 필요한가,0,1586,"['한강', '설명', '더', '필요하다']"
조용하고좋습니다,0,1587,"['조용하다', '좋다']"
화장실갔어요ㅎ,0,1588,"['화장실', '가다', 'ㅎ']"
한강진입로가 편리함,0,1589,"['한강', '진입', '편리하다']"
그늘이 부족합니다,0,1590,"['그늘', '부족하다']"
한강시민공원 망원지구,0,1591,"['한강', '시민', '공원', '망원', '지구']"
언제나 좋지요,0,1592,"['언제나', '좋다']"
휴식하기좋은곳,0,1593,"['휴식', '하다', '좋다', '곳']"
쓰레기 함부로 버리지 맙시다,0,1594,"['쓰레기', '함부로', '버리다', '맙시', '다']"
야경이좋아영,0,1595,"['야경', '좋다', '아영']"
달리기 좋아요,0,1596,"['달리기', '좋다']"
그냥 둘러보기좋은곳,0,1597,"['그냥', '둘러보기', '좋다', '곳']"
서울함있었어요,0,1598,"['서울', '하다']"
그냥저냥 허허벌판강변,0,1599,"['그냥', '냥', '허허벌판', '강변']"
넓직하네요 ㅋ,0,1600,"['넓다', '직하다', 'ㅋ']"
🚲타기 좋아요…,0,1601,"['🚲', '좋다']"
여름엔 사람들이 바글바글,0,1602,"['여름', '엔', '사람', '바글바글']"
이뻐요....,0,1603,"['이쁘다', '....']"
여의도보다 한적합니다,0,1604,"['여의도', '보다', '한적하다']"
한강!!!,0,1605,"['한강', '!!!']"
어디든 꼭 말이 필요한가~~~~^^,1,1605,"['든', '꼭', '말', '필요하다', '~~~~^^']"
불 켜진 성산대교 넘 멋짐.,0,1606,"['불', '켜지다', '성산대교', '넘다', '멋지다']"
좋아요,0,1607,['좋다']
숲이 잘돼있어여,0,1608,"['숲', '잘', '돼다']"
너무좋아요,0,1609,"['너무', '좋다']"
전보다 못해요,0,1610,"['전보', '다', '못', '하다']"
인싸들 거리두기해라 ㅡㅡ,0,1611,"['인', '싸다', '들다', '거리', '두', '기해', '라', 'ㅡㅡ']"
캠핑테이블 의저 필수,0,1612,"['캠핑', '테이블', '의저', '필수']"
애들 놀기 좋아요,0,1613,"['애', '놀다', '좋다']"
아주 좋아요,0,1614,"['아주', '좋다']"
자전거 타기 좋은 한강,0,1615,"['자전거', '좋다', '한강']"
야경최고입니다~~~,0,1616,"['야경', '최고', '이다', '~~~']"
아직까진 갈만한 장소,0,1617,"['아직', '까진', '갈다', '한', '장소']"
오늘 야경  좋네,0,1618,"['오늘', '야경', '좋다']"
나만가고싶은곳,0,1619,"['만', '가다', '곳']"
사람 많아요,0,1620,"['사람', '많다']"
좋아요~,0,1621,['좋다']
공사중으로개판,0,1622,"['공사', '중', '개판']"
야경이 예쁘다,0,1623,"['야경', '예쁘다']"
낭만적인   장소로강추,0,1624,"['낭만', '적', '인', '장소', '강추']"
어렸을적 추억이있는곳,0,1625,"['어리다', '적', '추억', '곳']"
"라이더의  성지 망원한강공원  ,",0,1626,"['라이더', '성지', '망원', '한강', '공원']"
자주가는 산책로,0,1627,"['자주', '가다', '산책로']"
내 마음의 휴식처,0,1628,"['내', '마음', '휴식', '처']"
운동나온사람많읍니다,0,1629,"['운동', '온', '사람', '많다', '읍', '니', '다']"
한강뷰와 강바람시원~~,0,1630,"['한강', '뷰', '강바람', '시원', '~~']"
전망좋은 한강,0,1631,"['전망', '좋다', '한강']"
"댕댕이 산책, 러닝",0,1632,"['댕댕', '산책', '러닝']"
다양한 휴식공간,0,1633,"['다양하다', '휴식', '공간']"
유럽같은 휴시기 정취,0,1634,"['유럽', '시기', '정취']"
주차비저렴,0,1635,"['주', '차비', '저렴']"
인라인타기좋다.,0,1636,"['인', '라인', '좋다']"
속이 뻥 뚫리는 듯한 한강 공원,0,1637,"['속이다', '뻥', '뚫리다', '듯', '한', '한강', '공원']"
한강 이기는 하지만 분위기는 그닥,0,1638,"['한강', '이기다', '분위기', '는', '그닥']"
볼거리가 많음,0,1639,"['볼거리', '많다']"
한강라이딩 좋아요,0,1640,"['한강', '라이딩', '좋다']"
작지만 이쁜 야경,0,1641,"['작', '이쁘다', '야경']"
리틀 야구장이 있음,0,1642,"['리틀', '야구장']"
좋아요,0,1643,['좋다']
너무 시원하고좋음,0,1644,"['너무', '시원하다', '좋다']"
분홍색 하늘이 좋더라,0,1645,"['분홍색', '하늘', '좋다']"
말이 필요없는 힐링명소,0,1646,"['말', '필요없다', '힐링', '명소']"
한강이야 다 좋지,0,1647,"['한강', '이야', '다', '좋다']"
좋아요.,0,1648,['좋다']
뷰쵝우 라면좋앙,0,1649,"['뷰쵝우', '라면', '좋다', '앙']"
저녁노을 예쁜 한강공원,0,1650,"['저녁', '노을', '예쁘다', '한강', '공원']"
한가하니 휴식 개꿀,0,1651,"['한가하다', '휴식', '개꿀']"
짱좋아요~,0,1652,"['짱', '좋다']"
한강공원은 언제나 love,0,1653,"['한강', '공원', '은', '언제나', 'love']"
운치있음,0,1654,['울다']
뛰고싶다 ㅎㅎ,0,1655,"['뛰다', 'ㅎㅎ']"
망원시장에서 떡볶이들고가자,0,1656,"['망원', '시장', '떡볶이', '고가']"
너무더러웠어요.,0,1657,"['너무', '더럽다']"
굿,0,1658,['굿']
한강공원의 멋진 뷰,0,1659,"['한강', '공원', '멋지다', '뷰']"
오늘 날씨 오졌다리~~,0,1660,"['오늘', '날씨', '오다', '~~']"
봄 가을 소풍 핫플레이스,0,1661,"['봄', '가을', '소풍', '핫', '플', '레이스']"
망원은 말해뭐해,0,1662,"['망원', '은', '말', '하다', '뭐해']"
가깝고 맛집많음,0,1663,"['가깝다', '맛집', '많다']"
기분이좋아,0,1664,"['기분', '좋다']"
밤에 가세요,0,1665,"['밤', '가세', '요']"
분위기 뭐 거의 경포대,0,1666,"['분위기', '뭐', '경포대']"
종로 미녀 정미선 다녀감,0,1667,"['종로', '미녀', '정미선', '다녀가다']"
자전거 쟁이들의 휴식처,0,1668,"['자전거', '쟁이들', '휴식', '처']"
편리하고시원합니다,0,1669,"['편리하다', '시원하다']"
휴식하기 좋은장소,0,1670,"['휴식', '하다', '좋다', '장소']"
지하철에서 가깝고 야경멋짐,0,1671,"['지하철', '가깝다', '야경', '멋지다']"
너무 좋은 한적하고,0,1672,"['너무', '좋다', '한적하다']"
정말실망이었어요,0,1673,"['정말', '실망', '이다']"
"돗자리, 굽네",0,1674,"['돗자리', '굽']"
볼케이노치킨,1,1674,"['볼케이노', '치킨']"
휴식하기 좋은곳,0,1675,"['휴식', '하다', '좋다', '곳']"
공사중 입니다,0,1676,"['공사', '중', '이다']"
아주 좋은 경치,0,1677,"['아주', '좋다', '경치']"
시원하고 여유롭네,0,1678,"['시원하다', '여유롭다']"
치유의 공간,0,1679,"['치유', '공간']"
재미있고   상쾌해서,0,1680,"['재미있다', '상쾌하다']"
힐링하기 좋은 장소,0,1681,"['힐링', '하다', '좋다', '장소']"
C space편의점 굿,0,1682,"['C', 'space', '편의점', '굿']"
좋아요~,0,1683,['좋다']
사람이 너무 많음,0,1684,"['사람', '너무', '많다']"
이곳,0,1685,['곳']
힐링 굿,0,1686,"['힐링', '굿']"
불친절...응대미숙...,0,1687,"['불친절', '응대', '미숙']"
굿,0,1688,['굿']
좋아요!,0,1689,['좋다']
굿굿,0,1690,['굿굿']
한강공원중에 최고,0,1691,"['한강', '공원', '중', '최고']"
즐기기  좋은 곳,0,1692,"['즐기다', '좋다', '곳']"
운동하러 나오세요,0,1693,"['운동', '하다', '나오다']"
특징놀이터: 예공중화장실: 예목줄 없이 반려견 산책이 가능한 구역: 아니요피크닉 테이블: 예바비큐 그릴: 아니요,1,1693,"['특징', '놀이터', ':', '공중화장실', ':', '목줄', '없이', '반려견', '산책', '가능하다', '구역', ':', '아니다', '피크닉', '테이블', ':', '바비큐', '그릴', ':', '아니다']"
매주 자전거 타요,0,1694,"['매주', '자전거', '타요']"
제일좋음^^,0,1695,"['제일', '좋다', '^^']"
좋아요,0,1696,['좋다']
경치가좋음😄…,0,1697,"['경', '치가', '좋다', '😄']"
사람 넘나 많은거...,0,1698,"['사람', '넘다', '많다']"
서울함 좋았어요,0,1699,"['서울', '함', '좋다']"
넘 좋습니다,0,1700,"['넘다', '좋다']"
마스크 벗지 마세요,0,1701,"['마스크', '벗다', '말다']"
운동하러 매일감,0,1702,"['운동', '하다', '일감']"
한강공원중 단연으뜸,0,1703,"['한강', '공원', '중', '단연', '으뜸']"
정민이가주래요,0,1704,"['정민', '가다']"
한강은 언제나 옳다,0,1705,"['한강', '은', '언제나', '옳다']"
언제나 굳🥰🥰🥰…,0,1706,"['언제나', '굳다', '🥰🥰🥰']"
됴아욤,0,1707,['됴아욤']
말이 필요없는 곳,0,1708,"['말', '필요없다', '곳']"
주차하기 힘듬,0,1709,"['주차', '하다', '힘드다']"
공원입니다~,0,1710,"['공원', '이다']"
아주 좋은 경치,0,1711,"['아주', '좋다', '경치']"
편안한 시설.,0,1712,"['편안하다', '시설']"
최고예요~~,0,1713,"['최고', '예요', '~~']"
좋았어요,0,1714,['좋다']
취업하고싶다,0,1715,"['취업', '하다']"
주차공간 없음,0,1716,"['주차공간', '없다']"
좋았다,0,1717,['좋다']
주창장  좁아요,0,1718,"['주', '창장', '좁다']"
좋지,0,1719,['좋다']
뭘어때,1,1719,"['뭘', '어떻다']"
다니기 좋아요,0,1720,"['다니다', '좋다']"
좋아요,0,1721,['좋다']
넘좋아요,0,1722,"['넘다', '좋다']"
바람쉬기 좋은,0,1723,"['바람', '쉬다', '좋다']"
분위기 좋더라,0,1724,"['분위기', '좋다']"
아주 뷰가 좋아요!!!!!!!!!!,0,1725,"['아주', '뷰', '좋다', '!!!!!!!!!!']"
편의점라면 존맛,0,1726,"['편의점', '라면', '존맛']"
자유 이국적 굿,0,1727,"['자유', '국적', '굿']"
역시 한강입니다,0,1728,"['역시', '한강', '이다']"
야경조아요,0,1729,"['야경', '좋다']"
좋아요,0,1730,['좋다']
좋앙좋앙,0,1731,"['좋다', '앙', '좋다', '앙']"
좋아요~,0,1732,['좋다']
산책,0,1733,['산책']
2014.10.28.화요일.,0,1734,"['2014.10', '28', '화요일']"
있을거 다 있는 한강공원,0,1735,"['다', '한강', '공원']"
야경 최고,0,1736,"['야경', '최고']"
최고,0,1737,['최고']
최고,0,1738,['최고']
여자친구와 족발,0,1739,"['여자친구', '족발']"
좋아요,0,1740,['좋다']
즐겁네요~~,0,1741,"['즐겁다', '~~']"
밤 산책 굿!,0,1742,"['밤', '산책', '굿']"
좋아요.,0,1743,['좋다']
자전거 코스,0,1744,"['자전거', '코스']"
산책하기 무난함,0,1745,"['산책', '하다', '무난', '함']"
자전거 타기 조아용,0,1746,"['자전거', '좋다']"
최고의뷰,0,1747,"['최고', '뷰']"
스타벅스와 산책,0,1748,"['스타벅스', '산책']"
좋아요,0,1749,['좋다']
좋아요,0,1750,['좋다']
한강공원의 최강경치,0,1751,"['한강', '공원', '최강', '경치']"
좋아요.,0,1752,['좋다']
그냥그래,0,1753,"['그냥', '래']"
힐링되는 장소입니다,0,1754,"['힐링', '되다', '장소', '이다']"
한강야경의 핫스폿,0,1755,"['한강', '야경', '핫스폿']"
굿굿,0,1756,['굿굿']
무난,0,1757,['무난']
힐링플레이스,0,1758,"['힐링', '플', '레이스']"
폐장중입니다,0,1759,"['폐장', '중', '이다']"
굿,0,1760,['굿']
역시 좋음,0,1761,"['역시', '좋다']"
좋은,0,1762,['좋다']
걍좋음,0,1763,"['걍', '좋다']"
도심속 휴식공간,0,1764,"['도심', '속', '휴식', '공간']"
👍🏻…,0,1765,['👍🏻']
강바람직격타,0,1766,"['강바람', '직격타']"
놀러가기 좋음,0,1767,"['놀다', '가기', '좋다']"
굿,0,1768,['굿']
너무좋던데,0,1769,"['너무', '좋다']"
좋아요,0,1770,['좋다']
굳 말이필요한가,0,1771,"['굳다', '말', '필요하다']"
굿,0,1772,['굿']
한강시발좋지,0,1773,"['한강', '시발', '좋다']"
좋아요.,0,1774,['좋다']
좋음,0,1775,['좋다']
좋아요,0,1776,['좋다']
굿,0,1777,['굿']
좋음,0,1778,['좋다']
좋아요,0,1779,['좋다']
이쁜 우리 은이😍…,0,1780,"['이쁘다', '은', '😍']"
다녀올만한곳,0,1781,"['다녀오다', '한', '곳']"
강변 자전거도로,0,1782,"['강변', '자전거', '도로']"
좁다,0,1783,['좁다']
친절,0,1784,['친절']
좋죠,0,1785,['좋다']
좋아요,0,1786,['좋다']
좋아요,0,1787,['좋다']
킹밥 맛짐 예아,0,1788,"['킹밥', '맛짐', '예아']"
그네가 너무 짧앙,0,1789,"['그네', '너무', '짧다', '앙']"
시원,0,1790,['시원']
좋음,0,1791,['좋다']
좋음,0,1792,['좋다']
좋아,0,1793,['좋다']
그냥조아요,0,1794,"['그냥', '좋다']"
휴식,0,1795,['휴식']
굿,0,1796,['굿']
한강   좋은것 같습니다,0,1797,"['한강', '좋다']"
굿,0,1798,['굿']
복잡,0,1799,['복잡']
굿,0,1800,['굿']
좋음,0,1801,['좋다']
깔끔하고 이쁨,0,1802,"['깔끔하다', '이쁘다']"
굳,0,1803,['굳다']
죠아요,0,1804,"['죠아', '요']"
좋음,0,1805,['좋다']
좋다,0,1806,['좋다']
깔끔,0,1807,"['깔다', '끄다']"
좋아,0,1808,['좋다']
좋아요,0,1809,['좋다']
굿,0,1810,['굿']
좋음,0,1811,['좋다']
좋음,0,1812,['좋다']
이쁨,0,1813,['이쁘다']
자전거 타며 씽씽,0,1814,"['자전거', '씽씽']"
좋다,0,1815,['좋다']
좋아요,0,1816,['좋다']
좋아요,0,1817,['좋다']
한강공원이라 넗다,0,1818,"['한강', '공원', '이라', '넗다']"
좋아요,0,1819,['좋다']
좋아요,0,1820,['좋다']
느낌있는곳,0,1821,"['느끼다', '곳']"
좋아요,0,1822,['좋다']
최고예요.,0,1823,"['최고', '예요']"
ㅎ,0,1824,['ㅎ']
좋아요,0,1825,['좋다']
경험,0,1826,['경험']
좋아요,0,1827,['좋다']
좋음,0,1828,['좋다']
내 사랑 망원 한강 공원,0,1829,"['내', '사랑', '망원', '한강', '공원']"
좋다,0,1830,['좋다']
편의점불친절,0,1831,"['편의점', '불친절']"
예쁜 야경,0,1832,"['예쁘다', '야경']"
굿,0,1833,['굿']
좋아요,0,1834,['좋다']
좋아요,0,1835,['좋다']
자유,0,1836,['자유']
좋아요,0,1837,['좋다']
좋음,0,1838,['좋다']
최고,0,1839,['최고']
좋다,0,1840,['좋다']
코로나 끝나고 보자,0,1841,"['코로나', '끝나다', '보다']"
아주 좋아,0,1842,"['아주', '좋다']"
한강=힐링,0,1843,"['한강', '힐링']"
좋아요,0,1844,['좋다']
좋아,0,1845,['좋다']
산책로 굿,0,1846,"['산책로', '굿']"
봄 밤어 한가함,0,1847,"['봄', '밤', '한가하다']"
좋아요,0,1848,['좋다']
좋아요,0,1849,['좋다']
한강 공원중 그냥 그냥,0,1850,"['한강', '공원', '중', '그냥', '그냥']"
가족 나드리 성지,0,1851,"['가족', '드리다', '성지']"
최고다,0,1852,['최고다']
한숨 돌리고 가자,0,1853,"['한숨', '돌리다', '가다']"
사람 너무 많음,0,1854,"['사람', '너무', '많다']"
한강시민공원 망원지구,0,1855,"['한강', '시민', '공원', '망원', '지구']"
🤟…,0,1856,['🤟']
좋아요,0,1857,['좋다']
👍…,0,1858,['👍']
ㅋㅋ,0,1859,['ㅋㅋ']
별로,0,1860,['별로']
시원한 한강바람,0,1861,"['시원하다', '한', '강바람']"
걍 산책하기 조음,0,1862,"['걍', '산책', '하다', '조음']"
놀기좋음,0,1863,"['놀다', '좋다']"
조용해요,0,1864,['조용하다']
ㅅㄹ,0,1865,['ㅅㄹ']
최고입니다,0,1866,"['최고', '이다']"
젊은들의 음지,0,1867,"['젊다', '음지']"
선선,0,1868,['선선']
좋다,0,1869,['좋다']
런닝하다 쉬는 곳,0,1870,"['런닝하', '다', '쉬다', '곳']"
좋아요,0,1871,['좋다']
사원한 바람,0,1872,"['사원', '한', '바람']"
별로,0,1873,['별로']
깻끗하고 좋아용,0,1874,"['깻끗', '하고', '좋다']"
히힝,0,1875,"['히', '힝']"
좋은환경,0,1876,"['좋다', '환경']"
노을명당입니다,0,1877,"['노을', '명당', '이다']"
한강 제1의 장소,0,1878,"['한강', '장소']"
도심속휴식,0,1879,"['도심', '속', '휴식']"
산책,0,1880,['산책']
말해 모함 한강임,0,1881,"['말', '하다', '모함', '한강', '임']"
놀이터재밋음,0,1882,"['놀이터', '재밋음']"
뷰,0,1883,['뷰']
겁나 가성비 짱,0,1884,"['겁나다', '가성', '비', '짱']"
분위기 최고..,0,1885,"['분위기', '최고', '..']"
비린내...날파리...모기...,0,1886,"['비리다', '날', '파리', '모기']"
구려,0,1887,['구려']
좋아요...,0,1888,['좋다']
한적,0,1889,['한적']
좋지만 외로웠다,0,1890,"['좋다', '외롭다']"
한강공원중 으뜸,0,1891,"['한강', '공원', '중', '으뜸']"
공주와 데이트,0,1892,"['공주', '데이트']"
분위기 좋음,0,1893,"['분위기', '좋다']"
너무 지저분합니다,0,1894,"['너무', '지저분하다']"
조용하고  한적함,0,1895,"['조용하다', '한적하다']"
공사 중~,0,1896,"['공사', '중']"
네,0,1897,[]
복잡해요.,0,1898,['복잡하다']
맥주 한캔,0,1899,"['맥주', '한', '캔']"
쉼터,0,1900,"['쉬다', '터']"
키스,0,1901,['키스']
그냥,0,1902,['그냥']
덥다,0,1903,['덥다']
멋있는 야경,0,1904,"['멋있다', '야경']"
한적,0,1905,['한적']
한강 가양대교,0,1906,"['한강', '가양대교']"
야경 끝내줌ㅋㅋㅋ,0,1907,"['야경', '끝내주다', 'ㅋㅋㅋ']"
망원한강공원굿,0,1908,"['망원', '한강', '공원', '굿']"
예쁘다,0,1909,['예쁘다']
가자 고래잡으러,0,1910,"['가다', '고래', '잡다']"
최애 산책코스,0,1911,"['최애', '산책', '코스']"
유일한안식처,0,1912,"['유일하다', '안식처']"
군함구경굿,0,1913,"['군함', '구경', '굿']"
"🚧 중,,,…",0,1914,"['🚧', '중', ',,,…']"
야경이 멋짐,0,1915,"['야경', '멋지다']"
냄새,0,1916,['냄새']
블러드플라이 투 머치,0,1917,"['블러드', '플라이', '투', '머치']"
좋다...,0,1918,['좋다']
넘나 이뿌구여,0,1919,"['넘다', '이뿌다']"
노을맛집🌇…,0,1920,"['노을', '맛집', '🌇']"
좋앗어요....,0,1921,"['좋다', '....']"
다전거천국,0,1922,"['다', '전', '거', '천국']"
사람없고조용,0,1923,"['사람', '없다', '좋다']"
좋습니다,0,1924,['좋다']
한적한 한강 공원,0,1925,"['한적하다', '한강', '공원']"
야경좋음,0,1926,"['야경', '좋다']"
한강 치맥 개꿀,0,1927,"['한강', '치맥', '개꿀']"
좋은곳,0,1928,"['좋다', '곳']"
멋진추억,0,1929,"['멋지다', '추억']"
역시 한리버,0,1930,"['역시', '한', '리버']"
야경 좋은,0,1931,"['야경', '좋다']"
깔끔하구 좋아여,0,1932,"['깔끔하다', '좋다']"
음악분수,0,1933,['음악분수']
좋은 그늘막,0,1934,"['좋다', '그늘', '막']"
볼거리 많음,0,1935,"['볼거리', '많다']"
한강 사랑해!!!,0,1936,"['한강', '사랑', '하다', '!!!']"
그늘막 치기 괜찬음,0,1937,"['그늘', '막', '치기', '괜찬음']"
젊은이의성지,0,1938,"['젊은이', '성지']"
감성뒤짐,0,1939,"['감성', '뒤지다']"
한강공원의 야경,0,1940,"['한강', '공원', '야경']"
이시국에 사,0,1941,['시국']
풍경최고,0,1942,"['풍경', '최고']"
한강의로 오세요,0,1943,"['한', '강의', '오다']"
꽁술꽁안주,0,1944,"['꽁', '술', '꽁', '안주']"
별루예요,0,1945,"['별루', '예요']"
좋아 좋아,0,1946,"['좋다', '좋다']"
좋습니다,0,1947,['좋다']
의자 맛집..,0,1948,"['의자', '맛집', '..']"
풍경 좋아,0,1949,"['풍경', '좋다']"
시간잘감,0,1950,"['잘', '가다']"
비오는 한강,0,1951,"['비다', '한강']"
조아요..,0,1952,"['좋다', '..']"
멋있다.,0,1953,['멋있다']
한적함,0,1954,['한적하다']
군함 재밌음,0,1955,"['군함', '재밌다']"
좋아영,0,1956,"['좋다', '아영']"
바람 풀 강,0,1957,"['바람', '풀', '강']"
이뻐요,0,1958,['이쁘다']
좋아여!,0,1959,['좋다']
히링장소,0,1960,"['히', '링', '장소']"
좋습니다,0,1961,['좋다']
라이딩  코스딱.,0,1962,"['라이딩', '코스']"
좋습니다,0,1963,['좋다']
재미남ㅋ,0,1964,"['재미', '남', 'ㅋ']"
주차 헬,0,1965,"['주차', '헬']"
무난하다!!,0,1966,"['무난', '하다', '!!']"
데이트 장소.,0,1967,"['데이트', '장소']"
한강 좋아여'~~,0,1968,"['한강', '좋다', ""'~~""]"
굿굿굿~,0,1969,['굿굿굿']
힐링돼요,0,1970,"['힐링', '돼다']"
내힐링장소,0,1971,"['내', '힐링', '장소']"
불친절 ....,0,1972,"['불친절', '....']"
비둘기천국,0,1973,"['비둘기', '천국']"
분위기갑,0,1974,"['분위', '기갑']"
홀랭 ㅠ,0,1975,"['홀랭', 'ㅠ']"
맛있음,0,1976,['맛있다']
업습니다,0,1977,['업다']
야경 굿,0,1978,"['야경', '굿']"
최애장소,0,1979,"['최애', '장소']"
뭐 괜찮음,0,1980,"['뭐', '괜찮다']"
한강라면,0,1981,"['한강', '라면']"
갬성충만,0,1982,"['개다', '성', '충만']"
망원시장,0,1983,"['망원', '시장']"
뷰 맛집,0,1984,"['뷰', '맛집']"
돗자리필수,0,1985,"['돗자리', '필수']"
좋아용,0,1986,['좋다']
서울함공원,0,1987,"['서울', '함', '공원']"
좋아여,0,1988,['좋다']
야경맛집,0,1989,"['야경', '맛집']"
야경맛집,0,1990,"['야경', '맛집']"
대박~~~~~~~~^^,0,1991,"['대박', '~~~~~~~~^^']"
여자헌팅,0,1992,"['여자', '헌팅']"
시원함,0,1993,['시원하다']
공사중..,0,1994,"['공사', '중', '..']"
분위기 짱,0,1995,"['분위기', '짱']"
다소 한산함,0,1996,['한산하다']
분위기굿,0,1997,"['분위기', '굿']"
ㅇgood,0,1998,"['ㅇ', 'good']"
굿~~,0,1999,"['굿', '~~']"
이쁘다,0,2000,['이쁘다']
더러움,0,2001,"['더러', '움']"
한강 공원,0,2002,"['한강', '공원']"
산책로,0,2003,['산책로']
힐링플레이스,0,2004,"['힐링', '플', '레이스']"
용비교,0,2005,"['용', '비교']"
뛰어야산다,0,2006,"['뛰다', '산다']"
쪼아연,0,2007,"['쪼', '아연']"
좋아유,0,2008,"['좋다', '아유']"
ㅇㅈ안녕,0,2009,"['ㅇㅈ', '안녕']"
망원!!,0,2010,"['망원', '!!']"
지인들과,0,2011,['지인']
시원하당,0,2012,['시원하다']
좋아용,0,2013,['좋다']
지저분,0,2014,"['지', '분']"
한강공원임,0,2015,"['한강', '공원', '임']"
원더풀,0,2016,['원더풀']
분위기,0,2017,['분위기']
구우우웃,0,2018,"['우우', '웃']"
한강쥬아,0,2019,['한강쥬']
야경굳,0,2020,"['야경', '굳다']"
한가로움,0,2021,"['한가롭다', '움']"
스바라시,0,2022,"['스', '바라다']"
한강공원,0,2023,"['한강', '공원']"
비린내,0,2024,['비리다']
한강~~~~,0,2025,"['한강', '~~~~']"
접근성도 좋고 다른 한강공원에 비해 비교적 한가한 내 최애 장소,0,2026,"['접근성', '도', '좋다', '한강', '공원', '비다', '비교', '적', '한가하다', '내', '최애', '장소']"
망원역부터 망원시장 들려 한강공원까지 둘러보는 코스는 정말 최고의 나들이,0,2027,"['망원역', '망원', '시장', '들다', '한강', '공원', '둘러보다', '코스', '는', '정말', '최고', '나들이']"
산책이나 자전거 타기에 좋은 물가 공원.,0,2028,"['산책', '이나', '자전거', '좋다', '물가', '공원']"
자전거 전용도로와 보행자 전용도로가 분리되어 있습니다.,1,2028,"['자전거', '전용', '도로', '보행자', '전용', '도로', '분리', '되어다']"
근처에 테이블과 의자가 있는 음료와 라멘을 판매하는 편의점이 있습니다.,2,2028,"['근처', '테이블', '의자', '음료', '라멘', '판매', '하다', '편의점']"
운동하고 싶은 기분이 든다면 운동 장비가 많이 있습니다.,3,2028,"['운동', '하고', '싶다', '기분', '들다', '운동', '장비', '많이']"
여러 가지 이유로 놀라운 공원이 탄생했습니다,0,2029,"['여러', '가지', '이유', '놀랍다', '공원', '탄생', '하다']"
":

1. 울지 않는다",1,2029,"[':', '\r\n\r\n', '울', '지', '않다']"
"2. 멋진 풍경
3. 다양한 음식 옵션
4. 대중교통과 가까움",2,2029,"['멋지다', '풍경', '\r\n', '다양하다', '음식', '옵션', '\r\n', '대중교통', '가깝다', '움']"
"5. 훌륭한 걷기/자전거 도로

강력 추천!",3,2029,"['훌륭하다', '걷기', '/', '자전거', '도로', '\r\n\r\n', '강력', '추천']"
해가 질 무렵 한강공원으로 꼭 가보세요!,0,2030,"['해', '질', '한강', '공원', '꼭', '가보다']"
너무 아름답고 운동할 수 있는 곳도 많고 산책할 수 있는 곳도 많아요,1,2030,"['너무', '아름답다', '운동', '하다', '수', '곳도', '많다', '산책', '하다', '수', '곳도', '많다']"
:),2,2030,[':)']
망원시장에서 도보 20~30분이면 망원한강공원에 도착했습니다.,0,2031,"['망원', '시장', '도보', '20~30분', '이면', '망원', '한강', '공원', '도착', '하다']"
산책로가 정비되어 깨끗한 공원이었습니다.,1,2031,"['산책로', '정비', '되어다', '깨끗하다', '공원', '이다']"
