리뷰,rep,index,Processing
"나드리  산책하면서
걷기딱좋은  곳입니다",1,537,"['드리다', '산책', '하다', '\r\n', '걷기', '딱좋다', '곳', '이다']"
"선유도와 함께그닐며  산책
하기에좋읍니다",2,537,"['선유도', '닐', '며', '산책', '\r\n', '하다', '좋다', '읍니', '다']"
유유히흐러는  강물을보면서,3,537,"['유유', '히', '흐르다', '강물', '보다']"
동네에서 괜찮은곳,0,538,"['동네', '괜찮다', '곳']"
굿,0,539,['굿']
당산역 지하철과 가깝고 편의점도 있음.,0,540,"['당산역', '지하철', '가깝다', '편의점', '도']"
겨울철에는 편의점 24시간 운영하지는 않음,1,540,"['겨울철', '에는', '편의점', '24시간', '운영', '하다', '않다']"
겨울에는 너무 황량하고 생명이 없지만 꽃이 피는 봄에는 괜찮습니다.,0,541,"['겨울', '에는', '너무', '황량', '하고', '생명', '없다', '꽃', '피다', '봄', '에는', '괜찮다']"
양화대교 위 커피숍,0,542,"['양화대교', '위', '커피숍']"
생각보다 초계국수는 별로고 밀전병이 맛있어요..,0,543,"['생각', '보다', '초', '계', '국수', '는', '별로', '고', '밀전', '병', '맛있다', '..']"
가격내라고 양줄이면 좋겠어요,1,543,"['가격', '내', '라고', '양', '줄', '면', '좋다']"
아늑한 수변 공원,0,544,"['아늑하다', '수', '변', '공원']"
"이름자체가
다잇어서 ""다이소""
인듯 합니다.",0,545,"['이름', '자체', '\r\n', '다', '잇다', '다이소', '\r\n', '이다', '하다']"
"청소용품을 사러갓는데
원하는것 모두 살수잇어
좋앗구요",1,545,"['청소', '용품', '사르다', '갓', '늘다', '\r\n', '원하다', '살수', '잇다', '\r\n', '좋다']"
"최우선은 주차장이 넓어
주차하기좋아
자주 찾는곳이기도 합니다",2,545,"['최', '은', '주차장', '넓다', '\r\n', '주차', '하다', '좋다', '\r\n', '자주', '찾다', '곳', '이기도', '하다']"
잘알려지지 않은 공원 관리가 잘 되어있지는 않아요,0,546,"['잘알다', '않다', '공원', '관리', '자다', '되어다', '않다']"
접근이 좀 불편해요,1,546,"['접근', '불편하다']"
천주교 순교지 공원에 가보세요,0,547,"['천주교', '순교', '지', '공원', '가보다']"
산책하기 좋은 곳,0,548,"['산책', '하다', '좋다', '곳']"
시민들의 공공휴식 공간,0,549,"['시민', '공공', '휴식', '공간']"
가을에 코스모스가 느러지게 피어 있어요.,0,550,"['가을', '코스모스', '느러지', '게', '피어']"
포토존도 잘해놓고 강바람 쐬며 석양 노을질때 가면 환타직합니다,1,550,"['포토', '존', '도', '잘', '하다', '강바람', '쐬다', '석양', '노을', '질때', '가면', '환타', '직하다']"
"라이딩할때 꼭 들러 쉬는곳입니다,
커피 마시면서 커피의 진한맛도 느낄수있어 좋습니다^^",0,551,"['라이딩', '하다', '꼭', '들다', '쉬다', '곳', '이다', '\r\n', '커피', '말다', '커피', '진하다', '맛', '도', '느끼다', '좋다', '^^']"
다른 한강공원에 비해 조금 더 한적한듯..,0,552,"['한강', '공원', '비다', '더', '한적하다', '..']"
여름에 수영장도 깨끗하고 좋아요.,1,552,"['여름', '수영장', '도', '깨끗하다', '좋다']"
철봉도있고이것저것있다.,0,553,"['철봉', '도']"
하지만 푸쉬업 폴이 없다 T^T,1,553,"['푸쉬업', '폴', '없다', 'T', 'T']"
굿,0,554,['굿']
걷고 뛰기 좋아요.,0,555,"['걷다', '뛰다', '좋다']"
그리고 석양과 야경이 아주 훌륭해요,1,555,"['석양', '야경', '아주', '훌륭하다']"
멋쪄여 ~~~^^,0,556,"['멋', '찌다', '~~~^^']"
이쁘고 좋음.,0,557,"['이쁘다', '좋다']"
잔디밭 돗자리깔고 석양보며 먹는 캔맥주는 완전 엑설런트,1,557,"['잔디밭', '돗자리', '깔다', '석', '양보', '며', '먹다', '캔', '맥주', '는', '완전', '엑설런트']"
힐링의 장소,0,558,"['힐링', '장소']"
양화대교,0,559,['양화대교']
묻고 더블로,0,560,"['묻다', '더블']"
한적하게 가족과함께하기좋은곳~!,0,561,"['한적하다', '가족', '하다', '좋다', '곳', '~!']"
서울안에서 힐링 하기에는 최고예요,0,562,"['서', '울안', '힐링', '하다', '최고', '예요']"
라이딩휴게소,0,563,"['라이딩', '휴게소']"
2호선 당산역 4번출구방향에서 한강으로 나가는 구름다리 연결되어있음.,0,564,"['호선', '당산역', '번', '출구', '방향', '한강', '나가다', '구름다리', '연결', '되어다']"
구름다리끝까지 가서에 엘리베이터를 타거나 계단으로 내려가면 한강시민공원길과 연결됨.,1,564,"['구름다리', '끝', '가다', '엘리베이터', '계단', '내려가다', '한강', '시', '민공', '원', '길', '연결', '되다']"
엘리베이터에서 나가 왼편 양화대교쪽으로 가면 양화시민공원.,2,564,"['엘리베이터', '나가다', '왼', '편', '양화대교', '쪽', '가면', '양화', '시민', '공원']"
"양화대교 지나자마자 봄에는 청보리밭, 가을에는  코스모스들판이 나옴.",3,564,"['양화대교', '지나다', '봄', '에는', '청보리', '밭', '가을', '에는', '코스모스', '판이', '나오다']"
"그 곳을 지나치면 양편에 드넓은 잔디밭, 더 지나치면 장미공원이 나오고, 선유도공원으로 연결되는 구름다리가 나옴.",4,564,"['곳', '지나치다', '양편', '드넓다', '잔디밭', '더', '지나치다', '장미', '공원', '나오다', '선유도', '공원', '연결', '되다', '구름다리', '나오다']"
최고의 휴식처.,5,564,"['최고', '휴식', '처']"
봄에는 더좋을것갖습니다,0,565,"['봄', '에는', '더', '좋다', '갖다']"
공원도 좋치만 저는 일주일에 가능한 세차례 운동을 나가는 곳 입니다.,0,566,"['공원', '도', '좋다', '는', '일주일', '가능하다', '세', '차례', '운동', '나가다', '곳', '이다']"
한적하니 너무 좋네요,0,567,"['한적하다', '너무', '좋다']"
모처럼 따뜻한 가을 날씨!,1,567,"['모처럼', '따뜻하다', '가을', '날씨']"
한강을 가서 한적한곳을 찾는다면 추천,0,568,"['한강', '가다', '한적하다', '곳', '찾다', '추천']"
운동기구도있고 산책하기 좋았음요^^,0,569,"['운동', '기', '구도', '산책', '하다', '좋다', '음', '요', '^^']"
이 장소가 좋아요,0,570,"['장소', '좋다']"
낚시하는 분들도 있어요,0,571,"['낚시', '하다', '분', '도']"
보통,0,572,['보통']
2019.10 다른 한강공원에 비해 화려하진 않지만 한적하다.,0,573,"['2019.10', '한강', '공원', '비다', '화려하다', '않다', '한적하다']"
산책하기 좋음,0,574,"['산책', '하다', '좋다']"
조음,0,575,['조음']
이렇게 좋은 날씨에 자전거 타기 딱 좋은 곳!,0,576,"['이렇게', '좋다', '날씨', '자전거', '좋다', '곳']"
자전거도로 타고 갈수 있는 아주 좋은 한강 입니다,0,577,"['자전거', '도로', '타고', '갈수', '아주', '좋다', '한강', '이다']"
여유로운 시간..,0,578,"['여유', '로운', '..']"
차한잔의여유 한강바람과 주위의 풍경들이,1,578,"['차', '한잔', '여유', '한', '강바람', '주위', '풍경']"
항상 좋지요,0,579,"['항상', '좋다']"
좋은 산책코스이나 불법 낚시인들과 2마리이상 대리고나온 애묘인들의 행렬들이 아쉽네요.,0,580,"['좋다', '산책', '코스', '이나', '불법', '낚시', '인들', '마리', '대리', '고', '나오다', '애묘', '인들', '행렬', '아쉽다']"
특히 낚시인들은 구석구석 왜이리 많은지...,1,580,"['특히', '낚시', '인들', '은', '구석구석', '이리', '많다']"
확실히 서울에서 가장 멋진 곳 중 하나예요,0,581,"['확실하다', '서울', '가장', '멋지다', '곳', '중', '예요']"
사람이 많지 않아 일몰을 감상할 수 있는 멋진 산책로도 있습니다.,1,581,"['사람', '많다', '않다', '일몰', '감상', '하다', '수', '멋지다', '산책로', '도']"
그래서 매우 조용하고 잔디밭에서 휴식을 취할 수 있습니다.,2,581,"['매우', '조용하다', '잔디밭', '휴식', '취할', '수']"
저는 이런 곳에서 음식을 먹는 걸 좋아해요!😂😂,3,581,"['는', '이렇다', '곳', '음식', '먹다', '걸', '좋아하다', '😂😂']"
이곳을 강력히 추천합니다😀👍,4,581,"['곳', '강력하다', '추천', '하다', '😀👍']"
여유로운 공간이지만 올림픽대로의 차량소음이 옥의 티,0,582,"['여유', '로운', '공간', '올림픽', '대로의', '차량', '소음', '옥', '티']"
자전거타면서 데이트를 !!,0,583,"['자전거', '데이트', '!!']"
한강의 추억,0,584,"['한강', '추억']"
