리뷰,rep,index,Processing,평가
걸을수 있고 좋아요~~,0,1075,"['걸다', '좋다', '~~']",긍정
힐링과 자유,0,1076,"['힐링', '자유']",긍정
잠실한강공원 조으다,0,1077,"['잠실', '한강', '공원', '좋다']",긍정
산책하기 좋아요 !!,0,1078,"['산책', '하다', '좋다', '!!']",긍정
산책하기 최고에요,0,1079,"['산책', '하다', '최고', '에요']",긍정
산책하기 좋고 한적하다,0,1080,"['산책', '하다', '좋다', '한적하다']",긍정
좋은 곳이네요,0,1081,"['좋다', '곳', '이네', '요']",긍정
가족과 함께하기 좋음,0,1082,"['가족', '하다', '좋다']",긍정
공기도좋네요,0,1083,"['공', '기도', '좋다']",긍정
쪼쿠나~~~~~♡,0,1084,"['쪼쿠', '~~~~~', '♡']",부정
야경이 보기 좋다,0,1085,"['야경', '보기', '좋다']",긍정
멋져요.,0,1086,['멋지다'],긍정
늘 가면 좋아요,0,1087,"['늘', '가면', '좋다']",긍정
한강공원은 역시 컵라면,0,1088,"['한강', '공원', '은', '역시', '컵라면']",긍정
곱창에 소주 한잔 생각 나는집,0,1089,"['곱창', '소주', '한잔', '생각', '는', '집']",긍정
시민들의 휴식에 좋은 장소,0,1090,"['시민', '휴식', '좋다', '장소']",긍정
조용하고 좋아요,0,1091,"['조용하다', '좋다']",긍정
자전거타기 좋아요,0,1092,"['자전거타기', '좋다']",긍정
그냥 저냥 갈곳없으면 한강이지,0,1093,"['그냥', '냥', '갈다', '곳', '없다', '한강', '이지']",부정
쓰레기가 많아요,0,1094,"['쓰레기', '많다']",부정
그림 같은 배경,0,1095,"['그림', '배경']",부정
아직은 좀 춥네요,0,1096,"['아직', '은', '추다']",부정
가족시간보내기 좋습니다,0,1097,"['가족', '보내다', '좋다']",긍정
산책잘하고왔어요,0,1098,"['산책', '자다', '오다']",긍정
좋습니다,0,1099,['좋다'],긍정
좋아요,0,1100,['좋다'],긍정
나들이 최고 ㅃ글이 jmt,0,1101,"['나들이', '최고', 'ㅃ', '글', 'jmt']",긍정
주차장 협소,0,1102,"['주차장', '협소']",부정
시원한 바람 맞기좋은 곳,0,1103,"['시원하다', '바람', '맞다', '좋다', '곳']",긍정
범나들이하긴 좋아요,0,1104,"['범', '나들이', '하다', '좋다']",긍정
조용해서 좋아요,0,1105,"['조용하다', '좋다']",긍정
요즘날씨좋넝요,0,1106,"['요즘', '날씨', '좋다', '넝', '요']",긍정
시원한 강가 맥주최고,0,1107,"['시원하다', '강가', '맥주', '최고']",긍정
스트레스 날려버리기 좋은....,0,1108,"['스트레스', '날다', '버리다', '좋다', '....']",부정
힐링하기 좋은 장소입니다,0,1109,"['힐링', '하다', '좋다', '장소', '이다']",긍정
서울에서 최고아닐까요?,0,1110,"['서울', '최고', '아니다', '요']",긍정
주차 편리해요,0,1111,"['주차', '편리하다']",긍정
휴식하기 좋은 장소~,0,1112,"['휴식', '하다', '좋다', '장소']",긍정
최고의 산책 코스 ㅠㅠ,0,1113,"['최고', '산책', '코스', 'ㅠㅠ']",긍정
산책하기좋은장소,0,1114,"['산책', '하다', '좋다', '장소']",긍정
나들이 나들이 이제는 텐트 노노노,0,1115,"['나들이', '나들이', '이제', '는', '텐트', '노노노']",긍정
좋음 요트한번쯤 타볼망함,0,1116,"['좋다', '요트', '한번', '쯤', '타', '볼', '망하다']",부정
힐링하기 아주 좋음^^,0,1117,"['힐링', '하다', '아주', '좋다', '^^']",긍정
내 삶의 여유가 있는 곳,0,1118,"['내', '삶', '여유', '곳']",부정
일반적인 수변공원입니다,0,1119,"['일반', '적', '인', '수', '변', '공원', '이다']",긍정
시원합니다,0,1120,['시원하다'],긍정
한강공원 다가봤지만 잠실이 탑,0,1121,"['한강', '공원', '다가', '보다', '잠실', '탑']",긍정
강바람 좋음.,0,1122,"['강바람', '좋다']",긍정
편의점 좋음,1,1122,"['편의점', '좋다']",긍정
가을 햇살이 안족스러운곳,0,1123,"['가을', '햇살', '안족', '스러운', '곳']",부정
정말 좋아요,0,1124,"['정말', '좋다']",긍정
좋아요,0,1125,['좋다'],긍정
시원함을 느끼고풀때,0,1126,"['시원하다', '느끼다', '풀때']",긍정
한강은 두번 말하면 입아프죠,0,1127,"['한강', '은', '두', '번', '말', '하다', '입', '아프다']",부정
잘 관리되고 있음,0,1128,"['자다', '관리', '되다']",긍정
산책하고 쉬기 좋은곳,0,1129,"['산책', '하고', '쉬다', '좋다', '곳']",긍정
상쾌하고 머리가 맑아짐,0,1130,"['상쾌하다', '머리', '맑다', '짐']",긍정
미세먼지만 없다면 언제나 굿!!!!!!,0,1131,"['미세먼지', '만', '없다', '언제나', '굿', '!!!!!!']",긍정
굳,0,1132,['굳다'],부정
잠실조용하고 좋아요,0,1133,"['잠실', '조용하다', '좋다']",긍정
코로나로인해 한적합시다,0,1134,"['코로나', '인하다', '한적하다']",부정
데이트하기좋은장소,0,1135,"['데이트', '하다', '좋다', '장소']",긍정
한강은 어디든 좋다.,0,1136,"['한강', '은', '든', '좋다']",긍정
미세먼지 어쩔거야 ㅜ,0,1137,"['미세먼지', '어쩔', '거', 'ㅜ']",긍정
언제나 좋은곳,0,1138,"['언제나', '좋다', '곳']",긍정
완벽한 나들이 장소,0,1139,"['완벽하다', '나들이', '장소']",긍정
산책하기 좋아요,0,1140,"['산책', '하다', '좋다']",긍정
산책하기 좋은 공원,0,1141,"['산책', '하다', '좋다', '공원']",긍정
가족들과 오면 좋은곳,0,1142,"['가족', '오다', '좋다', '곳']",긍정
자전거 타고 맥주 한 캔,0,1143,"['자전거', '타고', '맥주', '하다', '캔']",긍정
한강에 집 사고 싶다.,0,1144,"['한강', '집', '사고', '싶다']",긍정
공원이다,0,1145,"['공원', '이다']",긍정
좋지요ㅎ,1,1145,"['좋다', 'ㅎ']",부정
"좋아요, 행복해져요!",0,1146,"['좋다', '행복하다']",긍정
산책하기 좋은곳,0,1147,"['산책', '하다', '좋다', '곳']",긍정
항상 여유 있는곳,0,1148,"['항상', '여유', '곳']",긍정
가벼운 산책하기 짱이죠!!!,0,1149,"['가볍다', '산책', '하다', '짱', '죠', '!!!']",긍정
여러가지가 있었다,0,1150,['여러가지'],긍정
벌레 많아요 ㅎㅎ,0,1151,"['벌레', '많다', 'ㅎㅎ']",긍정
서울사람 부러워요,0,1152,"['서울', '사람', '부럽다']",부정
"산책, 자전거타기 좋은곳",0,1153,"['산책', '자전거타기', '좋다', '곳']",긍정
너무나도 아름다운 곳!!!,0,1154,"['너무나도', '아름답다', '곳', '!!!']",긍정
시원하니 좋아요,0,1155,"['시원하다', '좋다']",긍정
멋진곳입니다^^,0,1156,"['멋지다', '곳', '이다', '^^']",긍정
"강아지 산책, 너무 어둡다",0,1157,"['강아지', '산책', '너무', '어둡다']",부정
한강은 언제나 좋죠,0,1158,"['한강', '은', '언제나', '좋다']",긍정
일반편의점과 동일수준,0,1159,"['반', '편의점', '동일', '수준']",부정
자전거 타기 좋다,0,1160,"['자전거', '좋다']",긍정
자전거 좋은코스,0,1161,"['자전거', '좋다', '코스']",긍정
좋음 주차하기 힘듦,0,1162,"['좋다', '주차', '하다', '힘들다']",긍정
야경이좋으네요,0,1163,"['야경', '좋다']",긍정
마음이 편해져요,0,1164,"['마음', '편하다']",긍정
서울 최고의 휴식공간,0,1165,"['서울', '최고', '휴식', '공간']",긍정
정말 좋아요~~…,0,1166,"['정말', '좋다', '~~…']",긍정
휴식하기에 좋다...,0,1167,"['휴식', '하다', '좋다']",긍정
산책,0,1168,['산책'],긍정
수원에서 로드타구다녀왔습니다 .~~~,0,1169,"['수원', '로드', '타구', '다녀오다', '.~~~']",부정
산책하기 좋아요,0,1170,"['산책', '하다', '좋다']",긍정
넓고 좋아요,0,1171,"['넓다', '좋다']",긍정
한강은 도도하게 흐른다,0,1172,"['한강', '은', '도도하다', '흐르다']",부정
화장실이 더러워요,0,1173,"['화장실', '더럽다']",부정
한강은 그저 좋음!!,0,1174,"['한강', '은', '좋다', '!!']",긍정
잠시 쉬었다 갈수 있는곳.,0,1175,"['쉬다', '갈수', '곳']",부정
텐트치고 있기 좋음,0,1176,"['텐트', '치고', '좋다']",긍정
가봐 좋다 그냥,0,1177,"['가보다', '좋다', '그냥']",부정
가을이라 쓸쓸합니다.,0,1178,"['가을', '이라', '쓸쓸하다']",긍정
너~~~~무 쪼아요,0,1179,"['~~~~', '무', '쪼아', '요']",부정
"넘
좋아요",0,1180,"['넘다', '\r\n', '좋다']",긍정
ᆢ,1,1180,['ᆢ'],부정
서울시민의 휴식공간.,0,1181,"['서', '울', '시민', '휴식', '공간']",긍정
한강공원은 역시 뽀글이!,0,1182,"['한강', '공원', '은', '역시', '뽀글이']",긍정
뷰가 좋음,0,1183,"['뷰', '좋다']",긍정
산책하기 너무 좋다,0,1184,"['산책', '하다', '너무', '좋다']",긍정
한강은 언제나 좋음,0,1185,"['한강', '은', '언제나', '좋다']",긍정
늘좋아요,0,1186,"['늘', '좋다']",긍정
여유롭고 확트이는 기분,0,1187,"['여유', '롭고', '확', '트이다', '기분']",부정
아름다운 장소예요,0,1188,"['아름답다', '장소', '예요']",긍정
잠실 고수부지!!,0,1189,"['잠실', '고수부지', '!!']",긍정
Good 👍👍…,1,1189,"['Good', '👍👍']",긍정
시원하고 재밌었어요,0,1190,"['시원하다', '재밌다']",긍정
그나마 사람이 좀 적은편임,0,1191,"['그나마', '사람', '적다', '편임']",부정
바람이 좋은곳,0,1192,"['바람', '좋다', '곳']",긍정
한강공원중에 단연 최고,0,1193,"['한강', '공원', '중', '단연', '최고']",긍정
라면먹으러 자주감,0,1194,"['라면', '먹다', '자주', '감']",긍정
화장실이용이 힘듬,0,1195,"['화장실', '용이', '힘드다']",부정
걷기 좋아요,0,1196,"['걷기', '좋다']",긍정
소풍간기분이었음,0,1197,"['소풍', '간', '기분', '이다']",긍정
이쁘고ㄱ 시워ㆍㄴ요,0,1198,"['이쁘다', 'ㄱ', '시', '워', 'ㆍ', 'ㄴ', '요']",긍정
산책 하기 좋은곳,0,1199,"['산책', '하다', '좋다', '곳']",긍정
겨울에는 추워요,0,1200,"['겨울', '에는', '춥다']",부정
카폐.노을 좋아요,0,1201,"['카폐', '노을', '좋다']",긍정
야경이 정말 좋습니당,0,1202,"['야경', '정말', '좋다', '습', '니당다']",긍정
한강바람시원해요,0,1203,"['한', '강바람', '시원하다']",긍정
평온한곳이예요,0,1204,"['평온하다', '곳', '예요']",긍정
라면이 맛있다.,0,1205,"['라면', '맛있다']",긍정
힐링하기좋아요..,0,1206,"['힐링', '하다', '좋다', '..']",긍정
좋아요.,0,1207,['좋다'],긍정
추워욧!,1,1207,"['춥다', '욧']",긍정
산책하기 좋은장소!,0,1208,"['산책', '하다', '좋다', '장소']",긍정
물이마이불었내요.,0,1209,"['물이', '마이', '불다']",부정
넓고 활기찹니다,0,1210,"['넓다', '활기차다']",긍정
여름에 한강은 진리임,0,1211,"['여름', '한강', '은', '진리', '임']",긍정
"선선한 저녁, 라면, 치킨",0,1212,"['선선', '한', '저녁', '라면', '치킨']",긍정
탁 트이는 곳이죠,0,1213,"['탁', '트이다', '곳', '죠']",부정
주차공간이 부족,0,1214,"['주차공간', '부족']",부정
아주좋아요,0,1215,"['아주', '좋다']",긍정
한강 가족들과 가기 좋음,0,1216,"['한강', '가족', '가기', '좋다']",긍정
야경 좋아요!,0,1217,"['야경', '좋다']",긍정
걷기 러닝하기 최고,0,1218,"['걷기', '러닝', '하다', '최고']",긍정
편안해요,0,1219,['편안하다'],긍정
내가 가꾸는 공원,0,1220,"['내', '가꾸다', '공원']",긍정
산책하기 좋음,0,1221,"['산책', '하다', '좋다']",긍정
별거 없음,0,1222,"['별거', '없다']",부정
가면 좋으네요,0,1223,"['가면', '좋다']",긍정
아앙 조앙,0,1224,"['아앙', '조앙']",긍정
좋은 하루 입니다,0,1225,"['좋다', '하루', '이다']",긍정
너무 붐벼서 별로...,0,1226,"['너무', '붐비다', '별로']",부정
한강  고수부지 잠실 산착장,0,1227,"['한강', '고수부지', '잠실', '산착', '장']",긍정
여전히 주차하기 힘듦,0,1228,"['여전하다', '주차', '하다', '힘들다']",부정
복잡하지 않아요,0,1229,"['복잡하다', '않다']",긍정
늘 정겨운 곳이다.,0,1230,"['늘', '정겨운', '곳', '이다']",부정
접근성 좋아요,0,1231,"['접근성', '좋다']",긍정
항상 좋아요,0,1232,"['항상', '좋다']",긍정
라이딩하기에 좋은 곳,0,1233,"['라이딩', '하다', '좋다', '곳']",긍정
차박하기 좋습니다,0,1234,"['차', '박하다', '좋다']",긍정
사람도없고 한적합니다,0,1235,"['사람', '도', '없다', '한적하다']",부정
달이  무척 밝다,0,1236,"['달이', '무척', '밝다']",긍정
레알 밥도둑이다,0,1237,"['레알', '밥', '도둑', '이다']",긍정
편안한 장소~🎶…,0,1238,"['편안하다', '장소', '🎶']",긍정
한강은사랑입니다,0,1239,"['한강', '은', '사랑', '이다']",긍정
편안해요,0,1240,['편안하다'],긍정
라면 맥쥬,0,1241,"['라면', '맥쥬']",긍정
최고,1,1241,['최고'],긍정
여기 라면 맛집임!!,0,1242,"['라면', '맛집', '임', '!!']",긍정
시원하고 즐겁습니다,0,1243,"['시원하다', '즐겁다']",긍정
좋아요~,0,1244,['좋다'],긍정
댕댕이랑 즐건 한때,0,1245,"['댕댕', '이랑', '즐겁다', '한때']",긍정
자전거타기좋음,0,1246,"['자전거타기', '좋다']",긍정
너무 좋아요!!,0,1247,"['너무', '좋다', '!!']",긍정
운동하기좋습니다~~,0,1248,"['운동', '하다', '좋다', '~~']",긍정
한강은 진리죠,0,1249,"['한강', '은', '진리', '죠']",긍정
스트레스 풀러갑니다,0,1250,"['스트레스', '풀다', '가다']",부정
날파리가 너무많아ㅜㅜ,0,1251,"['날', '파리', '너무', '많다', 'ㅜㅜ']",부정
아이들이 좋아하는 곳,0,1252,"['좋아하다', '곳']",긍정
라면먹고가셈,0,1253,"['라면', '먹다']",부정
친근한 자전거 출발점,0,1254,"['친근하다', '자전거', '출발점']",긍정
한국의 센츄럴 파크♥,0,1255,"['한국', '센츄럴', '파크', '♥']",긍정
정말 끝내주는 야경,0,1256,"['정말', '끝내주다', '야경']",긍정
한강변 최고 공원!,0,1257,"['한', '강변', '최고', '공원']",긍정
야영하기 좋은곳,0,1258,"['야영', '하다', '좋다', '곳']",긍정
언제나 좋음,0,1259,"['언제나', '좋다']",긍정
답답한가슴이 시원하네오~~,0,1260,"['답답하다', '가슴', '시원하다', '~~']",긍정
언제나 좋음,0,1261,"['언제나', '좋다']",긍정
넘 좋아요,0,1262,"['넘다', '좋다']",긍정
음식들이비쌈ㅡㅡ너무비쌈,0,1263,"['음식', '비싸다', 'ㅡㅡ', '너무', '비싸다']",부정
말해뭐해요,0,1264,"['말', '하다', '뭐해', '요']",긍정
자전거 타기 좋음,0,1265,"['자전거', '좋다']",긍정
라면맛있쪙,0,1266,"['라면', '맛있다', '쪙']",긍정
강바람 시원 시야,0,1267,"['강바람', '시원', '시야']",부정
탁트임,1,1267,"['탁', '트이다']",부정
서울 최고의 공원,0,1268,"['서울', '최고', '공원']",긍정
한강은 항상 옳습니딘,0,1269,"['한강', '은', '항상', '옳습니딘']",긍정
서울 최고의 공원,0,1270,"['서울', '최고', '공원']",긍정
운동하기 좋음,0,1271,"['운동', '하다', '좋다']",긍정
한강에서 라면이지^^,0,1272,"['한강', '라면', '이지', '^^']",긍정
야경이 아름다운 한강,0,1273,"['야경', '아름답다', '한강']",긍정
서울 최고의 장소,0,1274,"['서울', '최고', '장소']",긍정
경치가 좋다,0,1275,"['경치', '좋다']",긍정
조깅하기좋은곳,0,1276,"['조깅', '하다', '좋다', '곳']",긍정
멋진 풍경~!!!,0,1277,"['멋지다', '풍경', '~!!!']",긍정
산책하기 좋은 장소.,0,1278,"['산책', '하다', '좋다', '장소']",긍정
여기 그냥 가 두 번 가,0,1279,"['그냥', '가다', '두', '번', '가다']",부정
자전거 타기 좋음,0,1280,"['자전거', '좋다']",긍정
가을바람 서늘한 한강,0,1281,"['가을', '바람', '서늘하다', '한강']",부정
최고의 도심휴양지,0,1282,"['최고', '도심', '휴양지']",긍정
편의점 가 볼만 함,0,1283,"['편의점', '가다', '볼', '만', '함']",부정
가볼만해요,0,1284,"['가보다', '만해', '요']",부정
좋아요,0,1285,['좋다'],긍정
최고여~^^,0,1286,"['최고', '~^^']",긍정
서울시민의 힐링 장소,0,1287,"['서', '울', '시민', '힐링', '장소']",긍정
한강은 언제나 옳다,0,1288,"['한강', '은', '언제나', '옳다']",긍정
노을 맛집,0,1289,"['노을', '맛집']",긍정
나름괜찮아요,0,1290,"['나름', '괜찮다']",부정
서울시민의 휴식처!,0,1291,"['서', '울', '시민', '휴식', '처']",긍정
촌놈 한강에서 라면먹기,0,1292,"['촌놈', '한강', '라면', '먹기']",부정
힐링하기 좋은곳,0,1293,"['힐링', '하다', '좋다', '곳']",긍정
좋지,0,1294,['좋다'],긍정
머 말해머해,1,1294,"['머', '말', '해머', '해']",부정
한강의 자랑..서울의 자랑!,0,1295,"['한강', '자랑', '..', '서울', '자랑']",부정
애져요,0,1296,"['애', '지다']",부정
걷기좋은곳,0,1297,"['걷기', '좋다', '곳']",긍정
한강은 믿고가죠,0,1298,"['한강', '은', '믿다']",긍정
이야기하기 좋은곳,0,1299,"['이야기', '하다', '좋다', '곳']",긍정
언제나 굿,0,1300,"['언제나', '굿']",긍정
ㅗ3ㅈ6,0,1301,"['ㅗ', 'ㅈ']",부정
편의점 폐업 중,0,1302,"['편의점', '폐업', '중']",긍정
짱좋아요,0,1303,"['짱', '좋다']",긍정
넘좋아요,0,1304,"['넘다', '좋다']",긍정
산책다니기 좋음,0,1305,"['산책', '다니다', '좋다']",긍정
역시 한강은 한강이죠,0,1306,"['역시', '한강', '은', '한강', '죠']",긍정
전망이 좋아셔,0,1307,"['전망', '좋다']",긍정
한강은 사랑이죠,0,1308,"['한강', '은', '사랑', '죠']",긍정
야경이뻐요,0,1309,"['야경', '이쁘다']",긍정
만족합니다,0,1310,['만족하다'],긍정
없음.,0,1311,['없다'],부정
쾌적해요.,1,1311,['쾌적하다'],긍정
좋아요,0,1312,['좋다'],긍정
밤에,0,1313,['밤'],부정
언제나 좋은 한강 공원,0,1314,"['언제나', '좋다', '한강', '공원']",긍정
야경이 이쁜곡,0,1315,"['야경', '이쁘다', '곡']",긍정
사람이 참 많다,0,1316,"['사람', '차다', '많다']",부정
굿굿,0,1317,['굿굿'],긍정
한강 좋아요,0,1318,"['한강', '좋다']",긍정
걷기좋은곳,0,1319,"['걷기', '좋다', '곳']",긍정
항상좋음,0,1320,"['항상', '좋다']",긍정
야경이 좋아여,0,1321,"['야경', '좋다']",긍정
피크닉하기 좋은 장소,0,1322,"['피크닉', '하다', '좋다', '장소']",긍정
풍경이 좋음,0,1323,"['풍경', '좋다']",긍정
걷기좋음,0,1324,"['걷기', '좋다']",긍정
쾌적해서요,0,1325,['쾌적하다'],긍정
보통한강이죠ㅎ,0,1326,"['보통', '한강', '죠', 'ㅎ']",부정
서울에서 최고,0,1327,"['서울', '최고']",긍정
아름다워,0,1328,['아름답다'],긍정
"한강, 돗자리, 치킨 끝",0,1329,"['한강', '돗자리', '치킨', '끝']",긍정
아름답네요,0,1330,['아름답다'],긍정
*♡*,1,1330,['♡'],긍정
꼭 말을 해야 아는건가,0,1331,"['꼭', '말', '하다', '알다', '건가']",부정
엄청좋음..,0,1332,"['엄청', '좋다', '..']",긍정
깨끗해요,0,1333,['깨끗하다'],긍정
강변이 아름다운,0,1334,"['강변', '아름답다']",긍정
서울시민의 휴식처,0,1335,"['서', '울', '시민', '휴식', '처']",긍정
굿~~,0,1336,"['굿', '~~']",긍정
갬성 찾다  감기걸림,0,1337,"['개다', '성', '찾다', '감기', '걸리다']",부정
깨끗해요,0,1338,['깨끗하다'],긍정
좋아요,0,1339,['좋다'],긍정
굿,0,1340,['굿'],긍정
좋아요,0,1341,['좋다'],긍정
자리잡기가 관건임,0,1342,"['자리', '잡기', '관건', '임']",부정
쉬기 좋은 곳,0,1343,"['쉬다', '좋다', '곳']",긍정
젊은이들 핫한곳,0,1344,"['젊은이', '핫', '한', '곳']",부정
좋아요,0,1345,['좋다'],긍정
잠실한강공원,0,1346,"['잠실', '한강', '공원']",긍정
선선하이 좋다,0,1347,"['선선', '하이', '좋다']",긍정
밤엔 분위기가 갑,0,1348,"['밤', '엔', '분위기', '갑']",긍정
주차가 별로,0,1349,"['주차', '별로']",부정
날씨굿,0,1350,"['날씨', '굿']",긍정
걸어 다닐수 있는곳,0,1351,"['걸다', '다니다', '곳']",부정
사람 너무 많음,0,1352,"['사람', '너무', '많다']",부정
운치있고 좋음,0,1353,"['운치', '좋다']",긍정
여유롭게 가족나들이,0,1354,"['여유롭다', '가족', '나들이']",긍정
예뻐~,0,1355,['예쁘다'],긍정
항상 즐거운 곳,0,1356,"['항상', '즐겁다', '곳']",긍정
늘 좋은 공원,0,1357,"['늘', '좋다', '공원']",긍정
"한강 수상레저, 잠실 수상레저파크",0,1358,"['한강', '수상', '레저', '잠실', '수상', '레저', '파크']",긍정
가족과 함께,0,1359,['가족'],긍정
싫은것 없는데..,0,1360,"['싫다', '없다', '..']",부정
서울의 상징!!,0,1361,"['서울', '상징', '!!']",부정
로피와의산책로,0,1362,"['로피', '와의', '산책로']",부정
운동 하기 좋아,0,1363,"['운동', '하다', '좋다']",긍정
자양동 유수지 한강시민공원,0,1364,"['자양동', '유수지', '한강', '시민', '공원']",긍정
늘 멋진 곳,0,1365,"['늘', '멋지다', '곳']",긍정
한강은 맥주지...,0,1366,"['한강', '은', '맥주', '지']",긍정
언제나 쵝오,0,1367,"['언제나', '쵝오']",긍정
라이딩코스.휴식공간,0,1368,"['라이딩', '코스', '휴식', '공간']",부정
그늘을 찾기 어려움,0,1369,"['그늘', '찾기', '어려움']",부정
휴식하기편리함,0,1370,"['휴식', '하다', '편리하다']",긍정
즐거운 가을나들이,0,1371,"['즐겁다', '가을', '나들이']",긍정
너무 좋습니다.,0,1372,"['너무', '좋다']",긍정
좋아요.,0,1373,['좋다'],긍정
텐트 치고 놀기 딱이조,0,1374,"['텐트', '치고', '놀다', '이조']",긍정
좋아요~~~,0,1375,"['좋다', '~~~']",부정
좋아요,0,1376,['좋다'],긍정
좋아요,0,1377,['좋다'],긍정
유람선 ~^^,0,1378,"['유람선', '~^^']",긍정
날씨가다한하루,0,1379,"['날씨', '가다', '한', '하루']",부정
굿,0,1380,['굿'],긍정
좋네요,0,1381,['좋다'],긍정
시원해요,0,1382,['시원하다'],긍정
그냥 좋음,0,1383,"['그냥', '좋다']",긍정
조금좋음,0,1384,['좋다'],긍정
라면맛있음,0,1385,"['라면', '맛있다']",긍정
입질도읍다,0,1386,"['입질', '도읍', '다']",부정
좋아요,0,1387,['좋다'],긍정
좋아요,0,1388,['좋다'],긍정
보행자도로 좁음,0,1389,"['보행자도로', '좁다']",부정
그냥 좋아,0,1390,"['그냥', '좋다']",긍정
너무 좋은 곳,0,1391,"['너무', '좋다', '곳']",긍정
잠실지구,0,1392,"['잠실', '지구']",긍정
자리가 촘촘함,0,1393,"['자리', '촘촘함']",긍정
좋아요.,0,1394,['좋다'],긍정
좋은데 물냄새남,0,1395,"['좋다', '물', '냄새', '남']",긍정
좋아요ㅎ,0,1396,"['좋다', 'ㅎ']",부정
나들이하기 굿,0,1397,"['나들이', '하다', '굿']",긍정
라면꿀맛,0,1398,"['라면', '꿀맛']",긍정
좋아요,0,1399,['좋다'],긍정
공짜 여가 갑,0,1400,"['공짜', '여가', '갑']",긍정
날씨가 한강날씨!,0,1401,"['날씨', '한강', '날씨']",긍정
좋아요,0,1402,['좋다'],긍정
서울 여행지 한강유람선,0,1403,"['서울', '여행지', '한강', '유람선']",부정
국민최애장소,0,1404,"['국민', '최애', '장소']",긍정
최고,0,1405,['최고'],긍정
한강은 옳다항상,0,1406,"['한강', '은', '옳다', '항상']",긍정
야경은 한강:),0,1407,"['야경', '은', '한강', ':)']",긍정
좋아요,0,1408,['좋다'],긍정
예뻐요.,0,1409,['예쁘다'],긍정
좋아요,0,1410,['좋다'],긍정
좋아요,0,1411,['좋다'],긍정
좋아요,0,1412,['좋다'],긍정
굳,0,1413,['굳다'],부정
😀👍…,0,1414,['😀👍'],긍정
굿,0,1415,['굿'],긍정
좋아요,0,1416,['좋다'],긍정
좋은뷰,0,1417,"['좋다', '뷰']",긍정
좋아요,0,1418,['좋다'],긍정
예쁨,0,1419,['예쁘다'],긍정
좋아요,0,1420,['좋다'],긍정
굿,0,1421,['굿'],긍정
감사합니다,0,1422,['감사하다'],부정
무난,0,1423,['무난'],부정
굳,0,1424,['굳다'],부정
멋진 곳,0,1425,"['멋지다', '곳']",긍정
좋아요,0,1426,['좋다'],긍정
굿,0,1427,['굿'],긍정
좋아요,0,1428,['좋다'],긍정
잠실롯데타워,0,1429,"['잠실', '롯데', '타워']",긍정
좋아용,0,1430,['좋다'],긍정
좋아요,0,1431,['좋다'],긍정
깔끔,0,1432,"['깔다', '끄다']",부정
한번 가 보세요,0,1433,"['한번', '가다', '보다']",부정
좋아요,0,1434,['좋다'],긍정
서울 공원,0,1435,"['서울', '공원']",부정
좋아요,0,1436,['좋다'],긍정
잠실한강공원에서..,0,1437,"['잠실', '한강', '공원', '..']",긍정
기억안나여,0,1438,"['기', '억', '안나']",부정
탁 트인 강,0,1439,"['탁', '트이다', '강']",긍정
😘🥰😍😘❤️…,0,1440,['😘🥰😍😘❤️'],긍정
여유,0,1441,['여유'],부정
좋아요,0,1442,['좋다'],긍정
주차가 좁음,0,1443,"['주차', '좁다']",부정
굿,0,1444,['굿'],긍정
좋음,0,1445,['좋다'],긍정
걍 좋음,0,1446,"['걍', '좋다']",긍정
좋음,0,1447,['좋다'],긍정
최고,0,1448,['최고'],긍정
쉼,0,1449,['쉬다'],부정
좋음,0,1450,['좋다'],긍정
좋음,0,1451,['좋다'],긍정
좋아요!,0,1452,['좋다'],긍정
경차 좋다,0,1453,"['경차', '좋다']",긍정
그냥 한강공원임.,0,1454,"['그냥', '한강', '공원', '임']",부정
좋아요,0,1455,['좋다'],긍정
좋음,0,1456,['좋다'],긍정
좋음,0,1457,['좋다'],긍정
좋아요!,0,1458,['좋다'],긍정
좋음,0,1459,['좋다'],긍정
라이더들의 휴식처,0,1460,"['라이더', '휴식', '처']",긍정
마음이 뻥뚫리는,0,1461,"['마음', '뻥', '뚫리다']",긍정
ㆍ,0,1462,['ㆍ'],부정
풍경이 굿.,0,1463,"['풍경', '굿']",긍정
좋아요,0,1464,['좋다'],긍정
넓고 쾌적함.,0,1465,"['넓다', '쾌적하다']",긍정
좋아요,0,1466,['좋다'],긍정
굳,0,1467,['굳다'],부정
좋아요,0,1468,['좋다'],긍정
좋아요,0,1469,['좋다'],긍정
차가 많음,0,1470,"['차갑다', '많다']",부정
좋은아침,0,1471,"['좋다', '아침']",긍정
답답할 땐 한가이,0,1472,"['답답하다', '땐', '하다']",부정
역시,0,1473,['역시'],부정
좋아요,0,1474,['좋다'],긍정
좋아요,0,1475,['좋다'],긍정
ㅈㅇ,0,1476,['ㅈㅇ'],부정
자전거로 간곳,0,1477,"['자전거', '간곳']",부정
예뻐요,0,1478,['예쁘다'],긍정
좋음,0,1479,['좋다'],긍정
좋죠 ^^,0,1480,"['좋다', '^^']",긍정
좋아요,0,1481,['좋다'],긍정
ㅂㄹ,0,1482,['ㅂㄹ'],긍정
죠아요,0,1483,"['죠아', '요']",긍정
힐링,0,1484,['힐링'],긍정
사람많음,0,1485,"['사람', '많다']",부정
금연구역 입니다,0,1486,"['금연', '구역', '이다']",긍정
그냥 한강이짆아....,0,1487,"['그냥', '한강', '짆', '....']",부정
걷기,0,1488,['걷기'],부정
