,0
753,춥지만 좋은 추억으로 남을 수 있을 것 같아요 ~
754,운동 나가기 참 좋습니다
755,돗자리털때 너무 탈탈좀 안털면좋겠네요
756,주차편하고 시원한 강바람 맞으며 산책하기좋음
757,또또갈거에요
758,자전거나 .수영 .배드민턴  .걷기..커피등 즐길거리가 많음
759,운동하기정말좋아요♡♡♡
760,깨끗이 정리된 모습
761,주차정산 헬. 일요일 밤 11시에 출차하는데 40분 걸림.
762,이래서 다들 한강변에 살고싶어 하는구나...
763,한강은 언제나 시원하고 산책하기 좋은 곳
764,갈만한 서울의 한강공원. 선착장도 갖춤
765,한강은 쉬기 좋고 운동하기도 좋습니다.
766,아주 좋음 뻥 뚫리고 시원한 느낌
767,"말이 필요 없다
놀고싶을 때
쉬고싶을 때
생각이 필요할 때
한강으로"
768,한적하고 좋네요 텐트 있으면 금상첨화
769,동에서 서까지 가장 넓게 볼 수 있는 한강 공원
770,한강에서 배달좀시키지마 벌금이 더나와 ㅅㅂㄹ
771,"한국을 대표하는 휴식과 힐링, 운동, 가족 공간"
772,그늘이 많으면 얼마나 좋을까요
773,자전거 타는 사람이 너무 많아서 위험함
774,날씨도좋고 돗자리가져가면최고
775,"잠실 한강 공원에 간것이 아니 였습니다
한강공원 가기전 신청중학교에 갔었습니다"
776,잔차타고 가서 경치구경하면 아주 좋음
777,3주차장 이용이 편리해요
778,가족단위 그늘막 잔디밭 유람선도 타고 나무가많아 그늘이많아 좋왔다
779,계절인지라 바람이 차요. 따뜻하게 입고 나오세요
780,"갈수록정비도잘되고
많은이들이찾게되는곳"
781,한강공원 중에서 제일 좋아하는 곳입니다
782,운동하기 좋은곳
783,공사빨리끝났으면 ㅠ
784,화장실도 겨울에 따뜻하고 좋아요
785,산책하기에 좋은 도심공원  정도
786,"한강유람선 타고, 추석 보름달 경치 좋았습니다."
787,새벽에 자전거타고지나왔는데 너무멋있더라고요 ㅎㅎ
788,모처럼 한강에 가서 나드리
789,회사 출근시 주차장이용
790,편의점이 다른 지역 보다 엄청 불친절 하나 한강은 시원하고 좋습니다.
791,한강 수중보 아래 제일깨끗한 물에서 물 놀이합니다^^
792,데이트하기 좋아요
793,아름답고 편안한 곳
794,비오는 늦은밤 혼자 생각정리하며 걷기 좋음
795,좋아요
796,주차장 진입이 매우 위험해요. 공원은 좋습니다~
797,꽃이이쁘고 진짜너무더ㅜㅇㅁ
798,많이  좋아졌으나 화장실은 냄새나고 관리가 아직 부족
799,답답하고 꽉 막힌 마음을 터놓고 얘기하며  쉴 수있는 곳
800,공사가 끝나서 주변환경이 좋아졌습니다
801,갈때마다 항상 여유와 평화를 느끼고 온다
802,나들이 하기에 딱 좋아요
803,가지마.. 뛰어들라
804,가슴이 활짝 펴지는 시원한 곳
805,강북쪽 보다 풍경이 훨씬 좋아요!🇰🇷🇰🇷…
806,요즘 한강공원은 어딜가나 사람많고 너저분
807,굿
808,아주 좋아요 라면도 맛있고
809,한번쯤은 돗자리깔고 치킨에 맥주 마실만한곳
810,라이딩하기 좋아요
811,"멋진 한강뷰
넓직한 공간 good"
812,송파둘레길 7시간 걸려 완주했어요
813,종합운동장까지 걸어갔다오면 넘나 운동 됨
814,겨울에 한강 방향으로 차대놓고 분위기 즐기기 딱 좋더라
815,한강 너무 덥거나 너무 추울때 빼고는 정말 너무 좋다.
816,트레킹하기 좋고 노을이 멋진장소
817,매점 물품 종류가 다양하면 좋겠다
818,최고의 힐링장소지요.
819,나들이 하기 좋은곳이예요
820,멋진 야경과 함께 맥주 한잔~
821,편의점 앞에 벤치가 시원해요.
822,"탄천합수부에서  가장 가까운ᆢ
팔당방향 편의점ᆢ"
823,롯데월드타워와 한강 조망을 동시에.
824,하남 체인점중 고기맛 좋아서요
825,코로나 시국에 자제하는 것이 좋을듯....
826,계단에서 맥주마셨는데 좋았어요
827,미세먼지만 없으면 한강은 언제나 굳
828,하늘과 강이 시원해요
829,잠실한강공원 저녁에 산보하기 좋은 곳
830,자전거 타기에는 사람이 너무 많음
831,여름밤.. 느긋하게 시간보내기 딱
832,모두가 공평하게 사용가능함.
833,라면이 맛있고 주차가 편함
834,조아요 여름이라 벌레많음 주의
835,"사람이매우많다
날씨가좋거나 여름에 조심해야한다."
836,한강은 모터보트지
837,늘 사람많지만 술먹기 좋은.
838,시원하네요 밤  분위기 좋은
839,아침공기가참좋았어요
840,돗자리 깔고 간단히 음식먹기 너무좋음
841,선선한 가을바람
842,춘천라이딩으로 소양강 처녀를 만남을 기념
843,평일에 가니 여유롭고 좋음
844,라이딩하며 바람쐬기 좋은 장소 입니다.
845,산책하기 좋은 명소에요
846,한강유람선타고 야경보면 되게이쁨!
847,편의점이 없어짐.
848,애들 데리고 놀기에는 좋네요
849,수상스키타러간다 물이너무더럽다 가까우니까 어쩔수없지...
850,별로
851,한강은 언제나 옳다
852,"한강 공원 중에 반포, 잠실 공원이 제일 좋아여 자전거 타고 놀러가기"
853,아이들과 바람쐬고 뛰어놀기 좋은 곳
854,환상적인 뷰가 압권이여요
855,휴직공간 라면맛 좋음
856,텐트 설치는 지정된 장소에서만 가능...
857,"물 반, 사람 반."
858,입구가 애매한 곳에 있지만 깨끗하고 좋습니다!
859,잠실 선착장   편의점  이용하기에 편리함
860,운동하고 바람쐬기 좋은곳
861,너무 복잡해요
862,편의점 2개있고 주차장많아서 좋음
863,쓰레기도 없고 깨끗하고 좋아요
864,하이킹으로 도착..가을에 딱인장소...강추장소
865,한강 유람선타고 야간 뷰가 아름다운 곳
866,다소 혼잡한 감이 있지만 좋습니다
867,아리수의 흐름에서 삶을 음미하게 함
868,한강공원중 여의도 다음으로 많이 방문하는 잠실공원
869,산책하기 참좋네
870,쓰레기통이 있어서 더 좋았
871,코로나를 피한 여유만끽. 즐겨라
872,한강 자체는 좋지만 편의점과 화장실이 더러움
873,산책하기 좋습니다
874,항상 가도 좋은 곳입니다
875,시원하고 공기도 좋아요
876,여유를 찾을수 있어 좋아요
877,퇴근후 운동하기 편한곳~
878,확 트인 공간이 도시사람들의 마음을 열어준다
879,"라면  끓여먹고
한강을  보면  가슴이  뻥"
880,라면용기 3000원 라면 1000원 날계란 500원
881,한강 바라보며 먹는 라면의 맛을 느끼고 싶다면
882,술마실곳이 있어서 좋음.
883,쉬는대는참시원합니다 ᆢㅋ
884,언제와도 산뜻한곳
885,사람들이 되게 행복해보였다
886,평지로 공기좋고 걷기좋음
887,자전거 인빠가 너무 많아요
888,자주가는데 산책하기좋음
889,운동도 할수 있고 좋아요
890,나무그늘밑에 누워
891,정돈이 잘되있다 ㅡ
892,63빌딩앞
893,바람이 불면 연을 날려요.
894,코로나 때문에  매점언영중단  물 싸가세요
895,자전거 타기 한강 구경  좋아요
896,넓고 좋아요
897,신선한 바람 그러나  물냄새가 남
898,좋다... 마음이 편해지는곳
899,한강공원은 운동하러 가기에 좋죠
900,한강공원하면 떠오르던게 잠실이지만 막상 가보면 다른 데 갈 걸 싶다
901,아이들과 나들이하기 좋습니다.
902,서울이 가장 부러운점이 이런부분인것 같아요.
903,자전거 타기에 정말좋어요
904,친구들과 피크닉가기 좋습니다.
905,다른 한강 공원만큼 북적이지 않아서 좋은 공원
906,자전거타고가서 라면먹고오는곳.
907,여기 라면 왜이렇게 맛있노 (진라면매운맛강추)
908,탁 트여 보기 좋아요
909,"운동하러, 산책하러 가기 좋아요"
910,맛있는 치킨 ^^
911,너무 좋아~~♡
912,한강 둔치는 언제나 좋아요
913,"날씨 좋고 런하려고 갔어유,"
914,3.1.한강에서 자전거타기 추운 날 괜히 나왔다
915,밤에는 사람들이 많아요..
916,좋잖아요..다들 아시잖아요
917,시원하게 바람쐬고 좋아요.
918,"봄날, 가을날 가족과 함께 즐거운 공원."
919,따릉이끌고고고
920,거기서 김밥 하고 오뎅 먹었다
921,가벼운 산책 운동 하기에 최적임
922,좋아요. 술꾼들이 시끄러워요.
923,좋아요ㅎㅎ 편의점이 가까워요
924,쉬기에 좋은 곳입니다
925,기온이 높아지니 사람이 많아졌어요
926,뻔한 장소지만 하한선이 있어요
927,강아지와 함께하기 너무좋은곳
928,언제나 상타 사람도 다른곳보다 별로없다
929,낮이도 밤에도 좋음
930,저녁 야경 정말 멋진 곳
931,자전거를 타고 싶을땐 한강으로 고고고
932,수영장옆에 임시주차장이 넓어서 좋았음
933,자전거 타고 자주 이용합니다
934,"물안개와 비 그리고 한강조망
좋읍니다"
935,"평범한 공원입니다.
제2롯데월드가 아주 크게보입니다."
936,운동공간 있어서 너무 좋습니다
937,자전거 타고 자주가요~
938,한가하니 좋습니다.
939,가족과 함께하면 좋은곳
940,산책하기 좋고 운동하기도 좋고
941,시원한 바람이 필요할땐
942,잠실한강공원 좋음
943,언제나 가서 쉴 수 있는 곳
944,짱좋음 사람적당히없음
945,밤에 한강보기 좋음!!
946,나트륨많은 라면먹기 좋은곳
947,가족끼리 바람쐬기 좋아요^^
948,"스트레스 해소, 휴식과 힐링의 장소"
949,가족 나들이로 좋습니다!
950,좋아요
951,언제나와도 행복한 한강 나들이
952,운동 중에 휴식도 최고
953,자전거를타고  라면을 먹었다.
954,아침운동하기 좋아요
955,주차연습하기 좋아요~
956,너무 자전거 도로 포장 상테 굿
957,주차요금 을 받는데 너무 시간이 걸림
958,가족 및 연인과 데이트하기 적당
959,겨울에도 운동하는 사람 있네요
960,야간에 타는 유람선 최고!
961,자전거출근 할때면 항상 지나는 곳.
962,벌레빼곤 좋았음
963,편의시설 좋고 주변 깨끗함
964,"한강공원이 다른게 있나요...
ㅋ"
965,낮에는 덥고 밤에는 시원
966,운동.산책하기 좋은곳입니다.
967,너무좋고 한강이 너무예뻐요
968,시원하고 상괘함니다ㅡ
969,야경이 외국보다 멋져요!
970,"자전거, 달리기, 산책 모두 좋음."
971,시원한강바람이 좋았어요
972,말 그대로 공원 느낌이 나서 무난
973,새벽 운동하는 사람이 많다.
974,요즘은 바람불어 좋다
975,바람쐬러 가기 좋은 곳
976,아기들과 휴식
977,괘적하고.
978,수상레저 할만함 . 재미남~
979,언제나 힐링할 수 있는 공간
980,텐트치고 놀기좋아요
981,걷기 조성 잘해놨네요
982,좋은 쉼터
983,자전거타기 좋네요 ~
984,매운짜장이 아조 맛나고 좋읍니다.
985,자전거 불륜 동호회 집합소 느낌
986,해질녘에 가면 이뻐요~
987,사람적은편 잠깐 걷기좋음
988,코로나 땜시.. 라면 못 먹었음.
989,아 ㅋㅋ솔로들은 가지마셈
990,저녁에 평화로움
991,모래놀이가 좋아요^^
992,사람이 많은데 좋아요
993,"산책,운동하기 최고!"
994,24시간 영업하는 편의점이 없습니다.
995,자전거 운동하기 좋아요
996,사회적거리두기 일환으로 김밥 사들고 한강으로
997,주차요금도싸고 굿굿
998,가족 연인 누구나 가기 좋은 명소
999,잠실한강공원  돗자리자리만있어서 좋아용~^^
1000,한강과 젊음과 라이더가 모이는곳
1001,자전거 타기 좋아요
1002,잠실한강공원 가는 길은 햇빛을 피하는 오전에!!
1003,여름에 돗자리 하나면 최고
1004,간단하게 소풍가기좋습니다
1005,너무 한산하고 좋은 분위기
1006,넓고 뷰가 시원함
1007,4월24일 모기가 있다..
1008,수상스포츠를 즐길 수 있습니다.
1009,자전거도로 좋아요
1010,넓은 한강은 최고의 휴식처
1011,그더러워ㅇ더럽고 냄새나요
1012,분위기 좋은 곳이에요
1013,편의점이 다 문을 닫았어요
1014,자전거로 통과하는 정도.
1015,많은 사람들이 넘치는 이곳 부러워요
1016,#구름#바람#짱짱 좋아요~~
1017,짜장이랑 쨈뽕이랑 저렴해요
1018,강바람을 느끼고 싶은 사람 가세요
1019,넓고 편리해요.
1020,👍👍…
1021,도심속 여유를 찾을수있는곳.
1022,4월 날씨에 가기 딱
1023,자전거 조심하셔요
1024,기분이 절로 좋아지는  곳이죠
1025,공기도 좋고 편하고
1026,야경이 좋네요.
1027,시원한 한강전경 ㆍ젊음의 공간
1028,장소도넓고 친절함
1029,비오기전 좋아요 자전거타기
1030,다른 한강공원보다 나을건 없음
1031,여름 바람 쐬기좋은 장소
1032,즉석라면 좋아요~^^
1033,따뜻한 한강 너무 아름다워요
1034,산책하기 좋은곳입니다.
1035,조깅이나 휴식을 하기 좋은 곳
1036,산책하기 좋음
1037,시원하고 넓고 좋아요
1038,비내리는 한강 감성.
1039,서울에서의 좋은 수변쉼터
1040,편의점 이 공사중이라 부실해 보임
1041,한강공원 데이트는 언제나 즐거워요 :-)
1042,오고 가고 자주 지나가는 공원.
1043,너무 좋아요 역시
1044,편의점 라면 맛있네요
1045,죠깅이나 산책하기 좋음
1046,한적하고 좋네요
1047,아이들과 가기 좋아요
1048,자전거타기 딱좋다
1049,시원하고 좋네요
1050,한강은 언제나 좋아요
1051,앉아쉬기 좋아요~
1052,조용하고 여유로웠음
1053,짱 좋아용
1054,깨끗한 한강의 휴식공간
1055,여기서 자리잡고 앉아만 있어도 시간 순삭
1056,자전거 타고 즐기기 좋음
1057,딱히 자전거타고가서모름
1058,야경이 끝내줘요
1059,구웃
1060,세느강 보다 훨씬 좋음 ㅎㅎ
1061,청결상태가 좀
1062,차박하기 좋은주차장소
1063,최에고 입니다
1064,풍경이좋네요
1065,자주가는곳 ㅎ
1066,한강 바라보면 언제나 좋은 듯...
1067,라이딩하기 좋은 장소입니다.
1068,태푸의 흔적
1069,날씨 좋을때 가면👍…
1070,자전거 타기 최고의 장소
1071,아주 아이들이 행복해 합니다.
1072,답답할 때마다 생각나는 곳😇…
1073,주차 문제만 해결 되면 ...
1074,언제나 기분좋은 곳
1075,걸을수 있고 좋아요~~
1076,힐링과 자유
1077,잠실한강공원 조으다
1078,산책하기 좋아요 !!
1079,산책하기 최고에요
1080,산책하기 좋고 한적하다
1081,좋은 곳이네요
1082,가족과 함께하기 좋음
1083,공기도좋네요
1084,쪼쿠나~~~~~♡
1085,야경이 보기 좋다
1086,멋져요.
1087,늘 가면 좋아요
1088,한강공원은 역시 컵라면
1089,곱창에 소주 한잔 생각 나는집
1090,시민들의 휴식에 좋은 장소
1091,조용하고 좋아요
1092,자전거타기 좋아요
1093,그냥 저냥 갈곳없으면 한강이지
1094,쓰레기가 많아요
1095,그림 같은 배경
1096,아직은 좀 춥네요
1097,가족시간보내기 좋습니다
1098,산책잘하고왔어요
1099,좋습니다
1100,좋아요
1101,나들이 최고 ㅃ글이 jmt
1102,주차장 협소
1103,시원한 바람 맞기좋은 곳
1104,범나들이하긴 좋아요
1105,조용해서 좋아요
1106,요즘날씨좋넝요
1107,시원한 강가 맥주최고
1108,스트레스 날려버리기 좋은....
1109,힐링하기 좋은 장소입니다
1110,서울에서 최고아닐까요?
1111,주차 편리해요
1112,휴식하기 좋은 장소~
1113,최고의 산책 코스 ㅠㅠ
1114,산책하기좋은장소
1115,나들이 나들이 이제는 텐트 노노노
1116,좋음 요트한번쯤 타볼망함
1117,힐링하기 아주 좋음^^
1118,내 삶의 여유가 있는 곳
1119,일반적인 수변공원입니다
1120,시원합니다
1121,한강공원 다가봤지만 잠실이 탑
1122,강바람 좋음. 편의점 좋음
1123,가을 햇살이 안족스러운곳
1124,정말 좋아요
1125,좋아요
1126,시원함을 느끼고풀때
1127,한강은 두번 말하면 입아프죠
1128,잘 관리되고 있음
1129,산책하고 쉬기 좋은곳
1130,상쾌하고 머리가 맑아짐
1131,미세먼지만 없다면 언제나 굿!!!!!!
1132,굳
1133,잠실조용하고 좋아요
1134,코로나로인해 한적합시다
1135,데이트하기좋은장소
1136,한강은 어디든 좋다.
1137,미세먼지 어쩔거야 ㅜ
1138,언제나 좋은곳
1139,완벽한 나들이 장소
1140,산책하기 좋아요
1141,산책하기 좋은 공원
1142,가족들과 오면 좋은곳
1143,자전거 타고 맥주 한 캔
1144,한강에 집 사고 싶다.
1145,공원이다좋지요ㅎ
1146,"좋아요, 행복해져요!"
1147,산책하기 좋은곳
1148,항상 여유 있는곳
1149,가벼운 산책하기 짱이죠!!!
1150,여러가지가 있었다
1151,벌레 많아요 ㅎㅎ
1152,서울사람 부러워요
1153,"산책, 자전거타기 좋은곳"
1154,너무나도 아름다운 곳!!!
1155,시원하니 좋아요
1156,멋진곳입니다^^
1157,"강아지 산책, 너무 어둡다"
1158,한강은 언제나 좋죠
1159,일반편의점과 동일수준
1160,자전거 타기 좋다
1161,자전거 좋은코스
1162,좋음 주차하기 힘듦
1163,야경이좋으네요
1164,마음이 편해져요
1165,서울 최고의 휴식공간
1166,정말 좋아요~~🖒…
1167,휴식하기에 좋다...
1168,산책
1169,수원에서 로드타구다녀왔습니다 .~~~
1170,산책하기 좋아요
1171,넓고 좋아요
1172,한강은 도도하게 흐른다
1173,화장실이 더러워요
1174,한강은 그저 좋음!!
1175,잠시 쉬었다 갈수 있는곳.
1176,텐트치고 있기 좋음
1177,가봐 좋다 그냥
1178,가을이라 쓸쓸합니다.
1179,너~~~~무 쪼아요
1180,"넘
좋아요 ᆢ"
1181,서울시민의 휴식공간.
1182,한강공원은 역시 뽀글이!
1183,뷰가 좋음
1184,산책하기 너무 좋다
1185,한강은 언제나 좋음
1186,늘좋아요
1187,여유롭고 확트이는 기분
1188,아름다운 장소예요
1189,잠실 고수부지!!  Good 👍👍…
1190,시원하고 재밌었어요
1191,그나마 사람이 좀 적은편임
1192,바람이 좋은곳
1193,한강공원중에 단연 최고
1194,라면먹으러 자주감
1195,화장실이용이 힘듬
1196,걷기 좋아요
1197,소풍간기분이었음
1198,이쁘고ㄱ 시워ㆍㄴ요
1199,산책 하기 좋은곳
1200,겨울에는 추워요
1201,카폐.노을 좋아요
1202,야경이 정말 좋습니당
1203,한강바람시원해요
1204,평온한곳이예요
1205,라면이 맛있다.
1206,힐링하기좋아요..
1207,좋아요. 추워욧!
1208,산책하기 좋은장소!
1209,물이마이불었내요.
1210,넓고 활기찹니다
1211,여름에 한강은 진리임
1212,"선선한 저녁, 라면, 치킨"
1213,탁 트이는 곳이죠
1214,주차공간이 부족
1215,아주좋아요
1216,한강 가족들과 가기 좋음
1217,야경 좋아요!
1218,걷기 러닝하기 최고
1219,편안해요
1220,내가 가꾸는 공원
1221,산책하기 좋음
1222,별거 없음
1223,가면 좋으네요
1224,아앙 조앙
1225,좋은 하루 입니다
1226,너무 붐벼서 별로...
1227,한강  고수부지 잠실 산착장
1228,여전히 주차하기 힘듦
1229,복잡하지 않아요
1230,늘 정겨운 곳이다.
1231,접근성 좋아요
1232,항상 좋아요
1233,라이딩하기에 좋은 곳
1234,차박하기 좋습니다
1235,사람도없고 한적합니다
1236,달이  무척 밝다
1237,레알 밥도둑이다
1238,편안한 장소~🎶…
1239,한강은사랑입니다
1240,편안해요
1241,라면 맥쥬 최고
1242,여기 라면 맛집임!!
1243,시원하고 즐겁습니다
1244,좋아요~
1245,댕댕이랑 즐건 한때
1246,자전거타기좋음
1247,너무 좋아요!!
1248,운동하기좋습니다~~
1249,한강은 진리죠
1250,스트레스 풀러갑니다
1251,날파리가 너무많아ㅜㅜ
1252,아이들이 좋아하는 곳
1253,라면먹고가셈
1254,친근한 자전거 출발점
1255,한국의 센츄럴 파크♥
1256,정말 끝내주는 야경
1257,한강변 최고 공원!
1258,야영하기 좋은곳
1259,언제나 좋음
1260,답답한가슴이 시원하네오~~
1261,언제나 좋음
1262,넘 좋아요
1263,음식들이비쌈ㅡㅡ너무비쌈
1264,말해뭐해요
1265,자전거 타기 좋음
1266,라면맛있쪙
1267,강바람 시원 시야 탁트임
1268,서울 최고의 공원
1269,한강은 항상 옳습니딘
1270,서울 최고의 공원
1271,운동하기 좋음
1272,한강에서 라면이지^^
1273,야경이 아름다운 한강
1274,서울 최고의 장소
1275,경치가 좋다
1276,조깅하기좋은곳
1277,멋진 풍경~!!!
1278,산책하기 좋은 장소.
1279,여기 그냥 가 두 번 가
1280,자전거 타기 좋음
1281,가을바람 서늘한 한강
1282,최고의 도심휴양지
1283,편의점 가 볼만 함
1284,가볼만해요
1285,좋아요
1286,최고여~^^
1287,서울시민의 힐링 장소
1288,한강은 언제나 옳다
1289,노을 맛집
1290,나름괜찮아요
1291,서울시민의 휴식처!
1292,촌놈 한강에서 라면먹기
1293,힐링하기 좋은곳
1294,좋지머 말해머해
1295,한강의 자랑..서울의 자랑!
1296,애져요
1297,걷기좋은곳
1298,한강은 믿고가죠
1299,이야기하기 좋은곳
1300,언제나 굿
1301,ㅗ3ㅈ6
1302,편의점 폐업 중
1303,짱좋아요
1304,넘좋아요
1305,산책다니기 좋음
1306,역시 한강은 한강이죠
1307,전망이 좋아셔
1308,한강은 사랑이죠
1309,야경이뻐요
1310,만족합니다
1311,없음. 쾌적해요.
1312,좋아요
1313,밤에
1314,언제나 좋은 한강 공원
1315,야경이 이쁜곡
1316,사람이 참 많다
1317,굿굿
1318,한강 좋아요
1319,걷기좋은곳
1320,항상좋음
1321,야경이 좋아여
1322,피크닉하기 좋은 장소
1323,풍경이 좋음
1324,걷기좋음
1325,쾌적해서요
1326,보통한강이죠ㅎ
1327,서울에서 최고
1328,아름다워
1329,"한강, 돗자리, 치킨 끝"
1330,아름답네요 *♡*
1331,꼭 말을 해야 아는건가
1332,엄청좋음..
1333,깨끗해요
1334,강변이 아름다운
1335,서울시민의 휴식처
1336,굿~~
1337,갬성 찾다  감기걸림
1338,깨끗해요
1339,좋아요
1340,굿
1341,좋아요
1342,자리잡기가 관건임
1343,쉬기 좋은 곳
1344,젊은이들 핫한곳
1345,좋아요
1346,잠실한강공원
1347,선선하이 좋다
1348,밤엔 분위기가 갑
1349,주차가 별로
1350,날씨굿
1351,걸어 다닐수 있는곳
1352,사람 너무 많음
1353,운치있고 좋음
1354,여유롭게 가족나들이
1355,예뻐~
1356,항상 즐거운 곳
1357,늘 좋은 공원
1358,"한강 수상레저, 잠실 수상레저파크"
1359,가족과 함께
1360,싫은것 없는데..
1361,서울의 상징!!
1362,로피와의산책로
1363,운동 하기 좋아
1364,자양동 유수지 한강시민공원
1365,늘 멋진 곳
1366,한강은 맥주지...
1367,언제나 쵝오
1368,라이딩코스.휴식공간
1369,그늘을 찾기 어려움
1370,휴식하기편리함
1371,즐거운 가을나들이
1372,너무 좋습니다.
1373,좋아요.
1374,텐트 치고 놀기 딱이조
1375,좋아요~~~
1376,좋아요
1377,좋아요
1378,유람선 ~^^
1379,날씨가다한하루
1380,굿
1381,좋네요
1382,시원해요
1383,그냥 좋음
1384,조금좋음
1385,라면맛있음
1386,입질도읍다
1387,좋아요
1388,좋아요
1389,보행자도로 좁음
1390,그냥 좋아
1391,너무 좋은 곳
1392,잠실지구
1393,자리가 촘촘함
1394,좋아요.
1395,좋은데 물냄새남
1396,좋아요ㅎ
1397,나들이하기 굿
1398,라면꿀맛
1399,좋아요
1400,공짜 여가 갑
1401,날씨가 한강날씨!
1402,좋아요
1403,서울 여행지 한강유람선
1404,국민최애장소
1405,최고
1406,한강은 옳다항상
1407,야경은 한강:)
1408,좋아요
1409,예뻐요.
1410,좋아요
1411,좋아요
1412,좋아요
1413,굳
1414,😀👍…
1415,굿
1416,좋아요
1417,좋은뷰
1418,좋아요
1419,예쁨
1420,좋아요
1421,굿
1422,감사합니다
1423,무난
1424,굳
1425,멋진 곳
1426,좋아요
1427,굿
1428,좋아요
1429,잠실롯데타워
1430,좋아용
1431,좋아요
1432,깔끔
1433,한번 가 보세요
1434,좋아요
1435,서울 공원
1436,좋아요
1437,잠실한강공원에서..
1438,기억안나여
1439,탁 트인 강
1440,😘🥰😍😘❤️…
1441,여유
1442,좋아요
1443,주차가 좁음
1444,굿
1445,좋음
1446,걍 좋음
1447,좋음
1448,최고
1449,쉼
1450,좋음
1451,좋음
1452,좋아요!
1453,경차 좋다
1454,그냥 한강공원임.
1455,좋아요
1456,좋음
1457,좋음
1458,좋아요!
1459,좋음
1460,라이더들의 휴식처
1461,마음이 뻥뚫리는
1462,ㆍ
1463,풍경이 굿.
1464,좋아요
1465,넓고 쾌적함.
1466,좋아요
1467,굳
1468,좋아요
1469,좋아요
1470,차가 많음
1471,좋은아침
1472,답답할 땐 한가이
1473,역시
1474,좋아요
1475,좋아요
1476,ㅈㅇ
1477,자전거로 간곳
1478,예뻐요
1479,좋음
1480,좋죠 ^^
1481,좋아요
1482,ㅂㄹ
1483,죠아요
1484,힐링
1485,사람많음
1486,금연구역 입니다
1487,그냥 한강이짆아....
1488,걷기
1489,꿀맛
1490,전망 좋음
1491,추워
1492,오래된한강공원
1493,ㅋㅋ
1494,소소합니다.
1495,좋습니다.
1496,산책
1497,쾌적한 환경!
1498,굳잡
1499,말해뭐함
1500,좋은 경치
1501,ㆍ
1502,ㅡㅡ
1503,ㅎㅎ
1504,집앞 굳
1505,완벽한 곳
1506,심심할 때 한강공원
1507,너무뷰티퓰
1508,더움
1509,사람없음 조음
1510,언제나 힐링
1511,그냥
1512,주차장 많음
1513,그냥 좋아부러
1514,구뜨
1515,ㅇㅇ
1516,나무
1517,아름다워요
1518,ㅇㅇ
1519,잠실좋죠
1520,깨끗한 공기
1521,조음
1522,ㅇㅇ
1523,공짜
1524,경치좋음
1525,자전거타고다녀옴
1526,잠실라이프의 백미
1527,추위에약함
1528,이뻐요
1529,좋습니다
1530,여유로운곳
1531,좋아.
1532,좋은곳
1533,서울의 낭만
1534,편안함
1535,바람이분다
1536,시원한강바람
1537,신나요
1538,넓네요
1539,끼룰끼룩끼룩이
1540,좋아!
1541,더워요ㅠ
1542,한강의 기적
1543,이거먹으러..😋…
1544,편의점 맛집ㅋ
1545,울집앞
1546,역시 한강
1547,한강
1548,힐링의메카~
1549,좋습니다
1550,한창공사중
1551,자전거 라이딩
1552,좋다걍
1553,한강좋아
1554,한강 최고죠
1555,추워요
1556,사람 버글버글
1557,날씨 조아용
1558,좋은경관
1559,잠실 한강~
1560,베리 나이스....
1561,쾌적 깨끗
1562,자유로움
1563,즐거운 장소
1564,보통임
1565,~~~~♡♡♡
1566,운동장소
1567,조아요
1568,치맥 라이딩
1569,이별이야기
1570,자전거 👍👍…
1571,고요고요
1572,접근성
1573,자전거 라이딩
1574,별로임
1575,그냥 조아
1576,치맥냠냠
1577,풍경 레게노
1578,날씨 굿!!!!!
1579,그럭저럭
1580,분위기 짱!!!!
1581,싸이클  타기
1582,쉼터!
1583,대만족^^
1584,추웠음
1585,힐링 플레이스
1586,힘들었음
1587,멋지쥬?
1588,좋아용
1589,무난하다
1590,스르르 ㅡ
1591,라이딩 고고
1592,라이딩 천국
1593,시원함
1594,한강 쵝오
1595,재밌음.
1596,남친과
1597,힐링된다
1598,시원함
1599,ㅅㄹㅎ
1600,조아용
1601,조용함
1602,한강도
1603,쾌적함
1604,뷰티씬
1605,잠실한강공원
1606,주차비비쌈
1607,한강 보기
1608,한강공원임
1609,걍 공원
1610,운동장
1611,시원시원
1612,👍👍👍…
1613,한강 공원
1614,라이딩
1615,한강 공원
1616,나이스
1617,한강공원
1618,무질서
1619,낚시터
1620,한강공원
1621,선착장
1622,여의도
1623,"서울 한강 남쪽 기슭에 산책로와 꽃이 만발한 공원이 있는 멋진 곳입니다. 강변에 중국집이 있는데, 예약 없이 가면 대기가 있습니다. 낚시와 피크닉은 허용되나 텐트설치는 금지되어 있으며, 근처에 카페와 공중화장실이 있고, 경기장과 종합운동장이 있어 특히 해질녘에는 사진가들이 많이 찾는 곳이다."
1624,도심 근처의 아주 좋은 공원
1625,"수다방에 좋은 장소입니다. 사이클링을 위한 매우 긴 트랙이 있습니다. 당신이 그것에 관심이 있다면, 당신은 분명히 그곳에서 즐거운 시간을 보낼 것입니다. 아침, 저녁 산책하기 좋은 곳입니다. 피크닉을 즐기러 오는 사람들도 많습니다."
1626,"서울 남동쪽 잠실 지역에 있는 한강변 공원. 자전거 타기 코스, 조깅 코스도 준비되어 있습니다. 라면, 치킨, 맥주도 있어요. 이 지역은 근처의 모든 사람들에게 사랑받고 있습니다."
